select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: VCPP
PGT_CMS_CRT|DAT_ICS|DATE|7||12243
PGT_CMS_CRT|USR_MNT|VARCHAR2|30||12243
PGT_CMS_CRT|DAT_MNT|DATE|7||12243
PGT_CMS_CRT|OCP_COD|NUMBER|22|10|12243
PGT_SNS|NUM_CTO|VARCHAR2|19||1002899
PGT_SNS|NUM_RMS|NUMBER|22|10|1002899
PGT_SNS|DAT_EMS_CTO|DATE|7||1002899
PGT_SNS|COD|NUMBER|22|10|1002899
PGT_SNS|CSG_CTP_COD|VARCHAR2|15||1002899
PGT_SNS|NUM_SNS_TRN|NUMBER|22|15|1002899
PGT_SNS|NUM_PRL_SNS|NUMBER|22|3|1002899
PGT_SNS|DAT_PGT_SNS|DATE|7||1002899
PGT_SNS|VAL_PGT_SNS|NUMBER|22|15|1002899
PGT_SNS|IND_ARQ_GRD|VARCHAR2|1||1002899
PGT_SNS|USR_ICS|VARCHAR2|30||1002899
PGT_SNS|DAT_ICS|DATE|7||1002899
PGT_SNS|USR_MNT|VARCHAR2|30||1002899
PGT_SNS|DAT_MNT|DATE|7||1002899
PGT_SNS|COD_BFR_TRN|VARCHAR2|20||1002899
PGT_SNS|NOM_BFR_TRN|VARCHAR2|45||1002899
PGT_SNS|NUM_LIQ_TRN|NUMBER|22|11|1002899
PGT_SNS|EVS_COD|VARCHAR2|6||1002899
PND|COD|NUMBER|22|3|27
PND|DES|VARCHAR2|45||27
PND|TIP_PND|VARCHAR2|3||27
PND|IND_RJC_ATM|VARCHAR2|1||27
PND|QTD_DIA|NUMBER|22|3|27
PND|USR_ICS|VARCHAR2|30||27
PND|DAT_ICS|DATE|7||27
PND|USR_MNT|VARCHAR2|30||27
PND|DAT_MNT|DATE|7||27
PONTEIRO_CADENAS_DIARIAS|COD_CIA|NUMBER|22|2|126
PONTEIRO_CADENAS_DIARIAS|NOM_JOB|VARCHAR2|100||126
PONTEIRO_CADENAS_DIARIAS|COD_PGM|VARCHAR2|100||126
PONTEIRO_CADENAS_DIARIAS|FEC_PROCESO|DATE|7||126
PONTEIRO_CADENAS_DIARIAS|HORA_PROCESO|VARCHAR2|15||126
PONTEIRO_CADENAS_DIARIAS|DSC_REG_ERRO|VARCHAR2|2000||126
PONTEIRO_CADENAS_DIARIAS|NOM_ARQUIVO_VCR|VARCHAR2|100||126
PONTEIRO_CADENAS_DIARIAS|NOM_FORNECEDOR_VCR|VARCHAR2|20||126
PONTEIRO_CADENAS_DIARIAS|TXT_ORA_ERR|VARCHAR2|500||126
PONTEIRO_CADENAS_MENSAIS|COD_CIA|NUMBER|22|2|10
PONTEIRO_CADENAS_MENSAIS|NOM_JOB|VARCHAR2|100||10
PONTEIRO_CADENAS_MENSAIS|COD_PGM|VARCHAR2|100||10
PONTEIRO_CADENAS_MENSAIS|FEC_PROCESO|DATE|7||10
PONTEIRO_CADENAS_MENSAIS|HORA_PROCESO|VARCHAR2|15||10
PONTEIRO_CADENAS_MENSAIS|DSC_REG_ERRO|VARCHAR2|2000||10
PONTEIRO_CADENAS_MENSAIS|NOM_ARQUIVO_VCR|VARCHAR2|100||10
PONTEIRO_CADENAS_MENSAIS|NOM_FORNECEDOR_VCR|VARCHAR2|20||10
PONTEIRO_CADENAS_MENSAIS|TXT_ORA_ERR|VARCHAR2|500||10
PPT|CLO_COD|NUMBER|22|10|1118
PPT|CLO_COD_PPT|NUMBER|22|10|1118
PPT|DAT_INI_VGC|DATE|7||1118
PPT|DAT_FIM_VGC|DATE|7||1118
PPT|PCT_PTP|NUMBER|22|5|1118
PPT|USR_ICS|VARCHAR2|30||1118
PPT|DAT_ICS|DATE|7||1118
PPT|USR_MNT|VARCHAR2|30||1118
PPT|DAT_MNT|DATE|7||1118
PRA_INV|ACC_COD|VARCHAR2|5||0
PRA_INV|PRD_COD|VARCHAR2|6||0
PRA_INV|NUM_PRA|NUMBER|22|10|0
PRA_INV|MTV_PRA_INV|VARCHAR2|2||0
PRA_INV|USR_ICS|VARCHAR2|30||0
PRA_INV|DAT_ICS|DATE|7||0
PRA_INV|USR_MNT|VARCHAR2|30||0
PRA_INV|DAT_MNT|DATE|7||0
PRC_JRD|NUM_PRC_JRD|VARCHAR2|15||0
PRC_JRD|CLO_COD|NUMBER|22|10|0
PRC_JRD|TAJ_COD|NUMBER|22|3|0
PRC_JRD|DAT_INI_PRC|DATE|7||0
PRC_JRD|VRA_JDC|VARCHAR2|100||0
PRC_JRD|EVA_COD|VARCHAR2|6||0
PRC_JRD|EVA_EVS_COD|VARCHAR2|6||0
PRC_JRD|EVB_BFR_EMS_COD|NUMBER|22|5|0
PRC_JRD|EVB_BFR_PTA_ADE_COD|VARCHAR2|5||0
PRC_JRD|EVB_BFR_PTA_ADE_CTP_COD|VARCHAR2|15||0
PRC_JRD|EVB_BFR_PTA_CFI_CLI_COD|NUMBER|22|10|0
PRC_JRD|EVB_BFR_BSA_ADE_CTP_COD|VARCHAR2|15||0
PRC_JRD|EVB_BFR_BSA_ADE_COD|VARCHAR2|5||0
PRC_JRD|EVB_BFR_BSA_BSG_SBG_COD|VARCHAR2|3||0
PRC_JRD|EVB_BFR_BSA_BSG_COD|VARCHAR2|3||0
PRC_JRD|EVB_BFR_EMS_ADE_CTP_COD|VARCHAR2|15||0
PRC_JRD|EVB_BFR_EMS_ADE_COD|VARCHAR2|5||0
PRC_JRD|EVB_BFR_BSA_BSG_SBG_PRD_COD|VARCHAR2|6||0
PRC_JRD|EVB_BFR_CFI_CLI_COD|NUMBER|22|10|0
PRC_JRD|EVB_EVA_COD|VARCHAR2|6||0
PRC_JRD|EVB_EVA_EVS_COD|VARCHAR2|6||0
PRC_JRD|ESC_EVS_COD|VARCHAR2|6||0
PRC_JRD|ESC_COD|NUMBER|22|7|0
PRC_JRD|EVC_BFR_BSA_ADE_COD|VARCHAR2|5||0
PRC_JRD|EVC_BFR_EMS_ADE_CTP_COD|VARCHAR2|15||0
PRC_JRD|EVC_BFR_EMS_ADE_COD|VARCHAR2|5||0
PRC_JRD|EVC_BFR_EMS_COD|NUMBER|22|5|0
PRC_JRD|EVC_BFR_PTA_ADE_COD|VARCHAR2|5||0
PRC_JRD|EVC_BFR_PTA_ADE_CTP_COD|VARCHAR2|15||0
PRC_JRD|EVC_BFR_PTA_CFI_CLI_COD|NUMBER|22|10|0
PRC_JRD|EVC_BFR_BSA_ADE_CTP_COD|VARCHAR2|15||0
PRC_JRD|EVC_BFR_BSA_BSG_SBG_PRD_COD|VARCHAR2|6||0
PRC_JRD|EVC_BFR_BSA_BSG_SBG_COD|VARCHAR2|3||0
PRC_JRD|EVC_BFR_BSA_BSG_COD|VARCHAR2|3||0
PRC_JRD|EVC_BFR_CFI_CLI_COD|NUMBER|22|10|0
PRC_JRD|EVC_ESC_EVS_COD|VARCHAR2|6||0
PRC_JRD|EVC_ESC_COD|NUMBER|22|7|0
PRC_JRD|AUT_ACA|VARCHAR2|50||0
PRC_JRD|OBS_AUT|VARCHAR2|20||0
PRC_JRD|STA_PRC_JDC|VARCHAR2|3||0
PRC_JRD|DAT_STA|DATE|7||0
PRC_JRD|OBS|VARCHAR2|100||0
PRC_JRD|EVT_ORI_PRC_JRD|VARCHAR2|1||0
PRC_JRD|VAL_EPL|NUMBER|22|17|0
PRC_JRD|USR_ICS|VARCHAR2|30||0
PRC_JRD|DAT_ICS|DATE|7||0
PRC_JRD|USR_MNT|VARCHAR2|30||0
PRC_JRD|DAT_MNT|DATE|7||0
PRD|PRD_COD_TRF|VARCHAR2|6||5708
PRD|IND_POS_ALT_VRS|VARCHAR2|1||5708
PRD|STA|VARCHAR2|1||5708
PRD|TIP_CLC_IDD|VARCHAR2|1||5708
PRD|TIP_CLF_PTT|VARCHAR2|1||5708
PRD|DAT_IMP|DATE|7||5708
PRD|DAT_PVT_IPC|DATE|7||5708
PRD|DAT_ICS|DATE|7||5708
PRD|DAT_MNT|DATE|7||5708
PRD|USR_ICS|VARCHAR2|30||5708
PRD|USR_MNT|VARCHAR2|30||5708
PRD|IND_PRI_PRL_ANT|VARCHAR2|1||5708
PRD|IND_DAT_FXA_VCT|VARCHAR2|1||5708
PRD|DAT_FXA_VCT|VARCHAR2|2||5708
PRD|INT_MNM_SGD_PRL|NUMBER|22|2|5708
PRD|IND_BNF_OPC|VARCHAR2|1||5708
PRD|TIP_VAL_INF|VARCHAR2|1||5708
PRD|NUM_PTT|NUMBER|22|3|5708
PRD|IND_IDD_PTT|VARCHAR2|1||5708
PRD|IND_TMP_CSA_PTT|VARCHAR2|1||5708
PRD|IND_CGO_PTT|VARCHAR2|1||5708
PRD|IND_QST|VARCHAR2|1||5708
PRD|TIP_TBL_VLC_VAL|VARCHAR2|1||5708
PRD|IND_TBL_VLC_VAL|VARCHAR2|1||5708
PRD|VAL_CPT_RSC_TTL_IFD|NUMBER|22|17|5708
PRD|RMO_SSE_IAS|VARCHAR2|3||5708
PRD|IND_DAT_FLC_INSS|VARCHAR2|1||5708
PRD|IND_SAL|VARCHAR2|1||5708
PRD|IND_IDD_SDA|VARCHAR2|1||5708
PRD|IND_RAT_PTT|VARCHAR2|1||5708
PRD|TIP_SGM|VARCHAR2|2||5708
PRD|LNP_COD|VARCHAR2|2||5708
PRD|FDO_COD|NUMBER|22|3|5708
PRD|TIP_CTA|VARCHAR2|3||5708
PRD|COD|VARCHAR2|6||5708
PRD|AGP_COD|VARCHAR2|6||5708
PRD|NOM|VARCHAR2|40||5708
PRD|NOM_ABV|VARCHAR2|16||5708
PRD|TIP|VARCHAR2|1||5708
PRDCRG|CODEMP_PRDCRG|VARCHAR2|2||51
PRDCRG|CODPRD_PRDCRG|VARCHAR2|6||51
PRDCRG|CODCRG_PRDCRG|VARCHAR2|3||51
PRDCRG|PERCENT_PRDCRG|NUMBER|22|10|51
PRD_EXT|PRD_COD|VARCHAR2|6||9
PRD_EXT|COD|NUMBER|22|3|9
PRD_EXT|STA_DAT_INI_VGC|VARCHAR2|1||9
PRD_EXT|DAT_REF|DATE|7||9
PRD_EXT|TIP|VARCHAR2|2||9
PRD_EXT|DAT_ICS|DATE|7||9
PRD_EXT|USR_ICS|VARCHAR2|30||9
PRD_EXT|DAT_MNT|DATE|7||9
PRD_EXT|USR_MNT|VARCHAR2|30||9
PRD_OLD|COD|VARCHAR2|6||3161
PRD_OLD|AGP_COD|VARCHAR2|3||3161
PRD_OLD|NOM|VARCHAR2|40||3161
PRD_OLD|NOM_ABV|VARCHAR2|16||3161
PRD_OLD|TIP|VARCHAR2|1||3161
PRD_OLD|IND_POS_ALT_VRS|VARCHAR2|1||3161
PRD_OLD|STA|VARCHAR2|1||3161
PRD_OLD|TIP_CLC_IDD|VARCHAR2|1||3161
PRD_OLD|TIP_CLF_PTT|VARCHAR2|1||3161
PRD_OLD|DAT_IMP|DATE|7||3161
PRD_OLD|DAT_PVT_IPC|DATE|7||3161
PRD_OLD|DAT_ICS|DATE|7||3161
PRD_OLD|DAT_MNT|DATE|7||3161
PRD_OLD|USR_ICS|VARCHAR2|30||3161
PRD_OLD|USR_MNT|VARCHAR2|30||3161
PRD_OLD|IND_PRI_PRL_ANT|VARCHAR2|1||3161
PRD_OLD|IND_DAT_FXA_VCT|VARCHAR2|1||3161
PRD_OLD|DAT_FXA_VCT|VARCHAR2|2||3161
PRD_OLD|INT_MNM_SGD_PRL|NUMBER|22|2|3161
PRD_OLD|IND_BNF_OPC|VARCHAR2|1||3161
PRD_OLD|TIP_VAL_INF|VARCHAR2|1||3161
PRD_OLD|NUM_PTT|NUMBER|22|3|3161
PRD_OLD|IND_IDD_PTT|VARCHAR2|1||3161
PRD_OLD|IND_TMP_CSA_PTT|VARCHAR2|1||3161
PRD_OLD|IND_CGO_PTT|VARCHAR2|1||3161
PRD_OLD|IND_QST|VARCHAR2|1||3161
PRD_OLD|TIP_TBL_VLC_VAL|VARCHAR2|1||3161
PRD_OLD|IND_TBL_VLC_VAL|VARCHAR2|1||3161
PRD_OLD|VAL_CPT_RSC_TTL_IFD|NUMBER|22|17|3161
PRD_OLD|RMO_SSE_IAS|VARCHAR2|3||3161
PRD_OLD|IND_DAT_FLC_INSS|VARCHAR2|1||3161
PRD_OLD|IND_SAL|VARCHAR2|1||3161
PRD_OLD|IND_IDD_SDA|VARCHAR2|1||3161
PRD_OLD|IND_RAT_PTT|VARCHAR2|1||3161
PRD_OLD|TIP_SGM|VARCHAR2|2||3161
PRD_OLD|LNP_COD|VARCHAR2|2||3161
PRD_OLD|FDO_COD|NUMBER|22|3|3161
PRD_OLD|TIP_CTA|VARCHAR2|3||3161
PRESTADORA|ID_EMPRESA|NUMBER|22|10|1219
PRESTADORA|RAZAO|VARCHAR2|200||1219
PRESTADORA|NOME_FANTASIA|VARCHAR2|320||1219
PRESTADORA|CPF_CNPJ|NUMBER|22|18|1219
PRESTADORA|LOGIN|VARCHAR2|80||1219
PRESTADORA|SENHA|VARCHAR2|80||1219
PRESTADORA|E_MAIL|VARCHAR2|200||1219
PRESTADORA|LOGRADOURO|VARCHAR2|320||1219
PRESTADORA|NUMERO|VARCHAR2|100||1219
PRESTADORA|BAIRRO|VARCHAR2|200||1219
PRESTADORA|CIDADE|VARCHAR2|200||1219
PRESTADORA|CEP|VARCHAR2|72||1219
PRESTADORA|COMPLEMENTO|VARCHAR2|200||1219
PRESTADORA|FONE_COMERCIAL_1|VARCHAR2|80||1219
PRESTADORA|FONE_COMERCIAL_2|VARCHAR2|80||1219
PRESTADORA|FAX|VARCHAR2|80||1219
PRESTADORA|OBSERVACAO|VARCHAR2|1020||1219
PRESTADORA|SITUACAO|NUMBER|22|10|1219
PRESTADORA|SISTEMA|NUMBER|22|10|1219
PRESTADORA|DATA_ATUALIZACAO|DATE|7||1219
PRESTADORA|UF|VARCHAR2|8||1219
PRESTADORA|TIPO_INSPETORA|NUMBER|22|10|1219
PRG|COD|VARCHAR2|5||95
PRG|DES_ENC|VARCHAR2|200||95
PRG|USR_ICS|VARCHAR2|30||95
PRG|DAT_ICS|DATE|7||95
PRG|USR_MNT|VARCHAR2|30||95
PRG|DAT_MNT|DATE|7||95
PRG_QST|PRG_COD|VARCHAR2|5||142
PRG_QST|QST_COD|VARCHAR2|5||142
PRG_QST|SEQ_PRG_QST|NUMBER|22|3|142
PRG_QST|PNT_RPT_SIM|NUMBER|22|3|142
PRG_QST|PNT_RPT_NAO|NUMBER|22|3|142
PRG_QST|RPT_PDR_QST|VARCHAR2|1||142
PRG_QST|USR_ICS|VARCHAR2|30||142
PRG_QST|DAT_ICS|DATE|7||142
PRG_QST|USR_MNT|VARCHAR2|30||142
PRG_QST|DAT_MNT|DATE|7||142
PRL_MDL_CNC|PCN_COD|NUMBER|22|10|171109
PRL_MDL_CNC|COD|NUMBER|22|10|171109
PRL_MDL_CNC|OCP_COD|NUMBER|22|10|171109
PRL_MDL_CNC|VAL|NUMBER|22|17|171109
PRL_MDL_CNC|QMO|NUMBER|22|21|171109
PRL_MDL_CNC|DAT_CVS_MOE|DATE|7||171109
PRL_MDL_CNC|DAT_VCT|DATE|7||171109
PRL_MDL_CNC|USR_ICS|VARCHAR2|30||171109
PRL_MDL_CNC|DAT_ICS|DATE|7||171109
PRL_MDL_CNC|USR_MNT|VARCHAR2|30||171109
PRL_MDL_CNC|DAT_MNT|DATE|7||171109
PRL_MDL_CNC|QTD_PRL|NUMBER|22|2|171109
PRL_MDL_CNC|STA_PGT_PRL|VARCHAR2|3||171109
PRL_MDL_CNC|PPE_CLO_COD|NUMBER|22|10|171109
PRL_MDL_CNC|PPE_TIP_EVT|VARCHAR2|3||171109
PRL_MDL_CNC|PPE_DAT_INI_VGC|DATE|7||171109
PRM|PRM_PARAMETROS|VARCHAR2|2000||91872
PRM_ACS_URL|COD|NUMBER|22|10|1
PRM_ACS_URL|PRC|VARCHAR2|40||1
PRM_ACS_URL|DAT_INI_VGC|DATE|7||1
PRM_ACS_URL|DAT_FIM_VGC|DATE|7||1
PRM_ACS_URL|WLT|VARCHAR2|100||1
PRM_ACS_URL|URL|VARCHAR2|200||1
PRM_ACS_URL|CMD|VARCHAR2|20||1
PRM_ACS_URL|PTL|VARCHAR2|20||1
PRM_ACS_URL|CON_TIP|VARCHAR2|60||1
PRM_ACS_URL|AUT_TIP|VARCHAR2|20||1
PRM_ACS_URL|AUT|VARCHAR2|100||1
PRM_ACS_URL|GRT_TIP|VARCHAR2|20||1
PRM_ACS_URL|USR_ICS|VARCHAR2|30||1
PRM_ACS_URL|DAT_ICS|DATE|7||1
PRM_ACS_URL|USR_MNT|VARCHAR2|30||1
PRM_ACS_URL|DAT_MNT|DATE|7||1
PRM_CGM_ADA|TIP_PCD_PGT|VARCHAR2|1||0
PRM_CGM_ADA|DAT_INI_VGC|DATE|7||0
PRM_CGM_ADA|AIM_ADM_CJU_CLI_COD|NUMBER|22|10|0
PRM_CGM_ADA|RMO_COD|VARCHAR2|4||0
PRM_CGM_ADA|VAL_MOE_MNM_FTO|NUMBER|22|21|0
PRM_CGM_ADA|VAL_MOE_MXM_FTO|NUMBER|22|21|0
PRM_CGM_ADA|PCT_DSP_ADA_MIN|NUMBER|22|7|0
PRM_CGM_ADA|VAL_MOE_CST_PTT|NUMBER|22|21|0
PRM_CGM_ADA|DAT_FIM_VGC|DATE|7||0
PRM_CGM_ADA|USR_ICS|VARCHAR2|30||0
PRM_CGM_ADA|DAT_ICS|DATE|7||0
PRM_CGM_ADA|USR_MNT|VARCHAR2|30||0
PRM_CGM_ADA|DAT_MNT|DATE|7||0
PRM_CGM_ADA_FNC|TIP_PCD_PGT|VARCHAR2|1||0
PRM_CGM_ADA_FNC|DAT_INI_VGC|DATE|7||0
PRM_CGM_ADA_FNC|AIM_ADM_CJU_CLI_COD|NUMBER|22|10|0
PRM_CGM_ADA_FNC|RMO_COD|VARCHAR2|4||0
PRM_CGM_ADA_FNC|VAL_MOE_MNM_FTO|NUMBER|22|21|0
PRM_CGM_ADA_FNC|VAL_MOE_MXM_FTO|NUMBER|22|21|0
PRM_CGM_ADA_FNC|PCT_DSP_ADA_MNM|NUMBER|22|7|0
PRM_CGM_ADA_FNC|PCT_DSP_ADA_IFD|NUMBER|22|7|0
PRM_CGM_ADA_FNC|DAT_FIM_VGC|DATE|7||0
PRM_CGM_ADA_FNC|USR_ICS|VARCHAR2|30||0
PRM_CGM_ADA_FNC|DAT_ICS|DATE|7||0
PRM_CGM_ADA_FNC|USR_MNT|VARCHAR2|30||0
PRM_CGM_ADA_FNC|DAT_MNT|DATE|7||0
PRM_CLC_RND|ADE_COD|VARCHAR2|5||0
PRM_CLC_RND|TIP_CNC_PDR|VARCHAR2|4||0
PRM_CLC_RND|TIP_BNF_PDR|VARCHAR2|2||0
PRM_CLC_RND|FML_RSR|VARCHAR2|6||0
PRM_CLC_RND|FML_RND|VARCHAR2|6||0
PRM_CLC_RND|VAL_EVT|NUMBER|22|17|0
PRM_CLC_RND|NUM_MES|NUMBER|22|3|0
PRM_CLC_RND|NUM_MES_GTD|NUMBER|22|3|0
PRM_CLC_RND|NUM_MES_TMP|NUMBER|22|3|0
PRM_CLC_RND|RAZ|NUMBER|22|21|0
PRM_CLC_RND|PRI_TRM|NUMBER|22|17|0
PRM_CLC_RND|VAL_RND|NUMBER|22|17|0
PRM_CLC_RND|QMO_RND|NUMBER|22|21|0
PRM_CLC_RND|VAL_RSR|NUMBER|22|17|0
PRM_CLC_RND|QMO_RSR|NUMBER|22|21|0
PRM_CLC_RND|USR_ICS|VARCHAR2|30||0
PRM_CLC_RND|DAT_ICS|DATE|7||0
PRM_CLC_RND|USR_MNT|VARCHAR2|30||0
PRM_CLC_RND|DAT_MNT|DATE|7||0
PRM_CLC_RND|COD|NUMBER|22|10|0
PRM_CLC_RND|CTP_COD|VARCHAR2|15||0
PRM_CNC|COD|NUMBER|22|10|137506
PRM_CNC|TIP_OBJ_CNC|VARCHAR2|2||137506
PRM_CNC|TIP_CNC_PDR|VARCHAR2|4||137506
PRM_CNC|DAT|DATE|7||137506
PRM_CNC|VAL_RSR_PDR|NUMBER|22|17|137506
PRM_CNC|QMO_RSR_PDR|NUMBER|22|21|137506
PRM_CNC|NUM_MES|NUMBER|22|3|137506
PRM_CNC|NUM_MES_GTD|NUMBER|22|3|137506
PRM_CNC|NUM_MES_TMP|NUMBER|22|3|137506
PRM_CNC|RAZ|NUMBER|22|21|137506
PRM_CNC|PRI_TRM|NUMBER|22|17|137506
PRM_CNC|TIP_CNC_EFT|VARCHAR2|2||137506
PRM_CNC|VAL_BNF_PDR|NUMBER|22|17|137506
PRM_CNC|QMO_BNF_PDR|NUMBER|22|21|137506
PRM_CNC|VAL_BNF_EFT|NUMBER|22|20|137506
PRM_CNC|QMO_BNF_EFT|NUMBER|22|21|137506
PRM_CNC|VAL_RSR_EFT|NUMBER|22|17|137506
PRM_CNC|QMO_RSR_EFT|NUMBER|22|21|137506
PRM_CNC|DAT_EFT|DATE|7||137506
PRM_CNC|USR_ICS|VARCHAR2|30||137506
PRM_CNC|DAT_ICS|DATE|7||137506
PRM_CNC|USR_MNT|VARCHAR2|30||137506
PRM_CNC|DAT_MNT|DATE|7||137506
PRM_CNC|FML_COD_PRL|VARCHAR2|6||137506
PRM_CNC|FML_COD_RSR|VARCHAR2|6||137506
PRM_CNC|CFI_CLI_COD|NUMBER|22|10|137506
PRM_CNC|MES_ULT_APU|NUMBER|22|2|137506
PRM_CNC|ANO_ULT_APU|NUMBER|22|4|137506
PRM_CNC|IND_RSP_BFR|VARCHAR2|1||137506
PRM_CNC|ETO_SAU|VARCHAR2|1||137506
PRM_CNC|ANT_PSR|VARCHAR2|1||137506
PRM_CNC|TIP_BNF|VARCHAR2|2||137506
PRM_CNC|TXA_JUR|NUMBER|22|5|137506
PRM_CNC|TAT_COD|VARCHAR2|3||137506
PRM_CNC|FRC_COD|VARCHAR2|3||137506
PRM_CNC|PCT_RVB|NUMBER|22|5|137506
PRM_CNC|IND_BLQ_PGT|VARCHAR2|1||137506
PRM_CNC_BNF|PCN_COD|NUMBER|22|10|136184
PRM_CNC_BNF|NBP|VARCHAR2|4||136184
PRM_CNC_BNF|DAT_PRI_PRL|DATE|7||136184
PRM_CNC_BNF|DAT_ULT_PRL|DATE|7||136184
PRM_CNC_BNF|DIA_PGD_VCT|NUMBER|22|2|136184
PRM_CNC_BNF|DAT_ULT_ENV_CTA|DATE|7||136184
PRM_CNC_BNF|DAT_RET_CTA|DATE|7||136184
PRM_CNC_BNF|USR_ICS|VARCHAR2|30||136184
PRM_CNC_BNF|DAT_ICS|DATE|7||136184
PRM_CNC_BNF|USR_MNT|VARCHAR2|30||136184
PRM_CNC_BNF|DAT_MNT|DATE|7||136184
PRM_CNC_BNF|STA|VARCHAR2|3||136184
PRM_CNC_BNF|IND_SNS_PER_BNF|VARCHAR2|1||136184
PRM_CNC_BNF|ADE_CTP_COD|VARCHAR2|15||136184
PRM_CNC_BNF|ADE_COD|VARCHAR2|5||136184
PRM_CNC_BNF|NBAP|NUMBER|22|3|136184
PRM_CNC_BNF|PCD_CRR_CTC_BNF|NUMBER|22|2|136184
PRM_CNC_BNF|MES_FXO_CRR_MNR|NUMBER|22|2|136184
PRM_CNC_BNF|RMO_COD_ATL|VARCHAR2|4||136184
PRM_CNC_BNF|RMO_COD_GTD|VARCHAR2|4||136184
PRM_CNC_BNF|RMO_COD_ECD|VARCHAR2|4||136184
PRM_CNC_BNF|LPG_COD|NUMBER|22|3|136184
PRM_CNC_DTL_ETU|PVE_BSE_SBE_VET_COD|VARCHAR2|3||0
PRM_CNC_DTL_ETU|PVE_BSE_SBE_VET_ETU_PRD_COD|VARCHAR2|6||0
PRM_CNC_DTL_ETU|PVE_BSE_SBE_VET_ETU_COD|VARCHAR2|6||0
PRM_CNC_DTL_ETU|PVE_BSE_SBE_COD|VARCHAR2|3||0
PRM_CNC_DTL_ETU|PVE_BSE_COD|VARCHAR2|3||0
PRM_CNC_DTL_ETU|PVE_COD|VARCHAR2|3||0
PRM_CNC_DTL_ETU|TIP_VLC_SEX|VARCHAR2|1||0
PRM_CNC_DTL_ETU|IDD_MNM|NUMBER|22|3|0
PRM_CNC_DTL_ETU|IDD_MXM|NUMBER|22|3|0
PRM_CNC_DTL_ETU|TMP_CSA_MNM|NUMBER|22|3|0
PRM_CNC_DTL_ETU|TMP_PLN_MNM|NUMBER|22|3|0
PRM_CNC_DTL_ETU|USR_ICS|VARCHAR2|30||0
PRM_CNC_DTL_ETU|DAT_ICS|DATE|7||0
PRM_CNC_DTL_ETU|USR_MNT|VARCHAR2|30||0
PRM_CNC_DTL_ETU|DAT_MNT|DATE|7||0
PRM_CNL|PRM_PARAMETROS|VARCHAR2|2000||0
PRM_CNL_APAGAR|PRM_PARAMETROS|VARCHAR2|2000||31
PRM_CSU_ETC_DNC|CDN_COD|NUMBER|22|3|233
PRM_CSU_ETC_DNC|COD|NUMBER|22|4|233
PRM_CSU_ETC_DNC|NOM|VARCHAR2|32||233
PRM_CSU_ETC_DNC|TIP|VARCHAR2|1||233
PRM_CSU_ETC_DNC|VAL|VARCHAR2|300||233
PRM_CSU_ETC_DNC|USR_ICS|VARCHAR2|30||233
PRM_CSU_ETC_DNC|DAT_ICS|DATE|7||233
PRM_CSU_ETC_DNC|USR_MNT|VARCHAR2|30||233
PRM_CSU_ETC_DNC|DAT_MNT|DATE|7||233
PRM_CTC_BNF_ETU|USR_MNT|VARCHAR2|30||0
PRM_CTC_BNF_ETU|DAT_MNT|DATE|7||0
PRM_CTC_BNF_ETU|BSE_SBE_VET_COD|VARCHAR2|3||0
PRM_CTC_BNF_ETU|BSE_SBE_VET_ETU_PRD_COD|VARCHAR2|6||0
PRM_CTC_BNF_ETU|BSE_SBE_VET_ETU_COD|VARCHAR2|6||0
PRM_CTC_BNF_ETU|BSE_SBE_COD|VARCHAR2|3||0
PRM_CTC_BNF_ETU|BSE_COD|VARCHAR2|3||0
PRM_CTC_BNF_ETU|TIP_SRV|VARCHAR2|1||0
PRM_CTC_BNF_ETU|RMO_COD|VARCHAR2|4||0
PRM_CTC_BNF_ETU|FRC_COD|VARCHAR2|3||0
PRM_CTC_BNF_ETU|PRZ_PGT_CTC|NUMBER|22|4|0
PRM_CTC_BNF_ETU|LMT_MNM_CTC_EMP|NUMBER|22|19|0
PRM_CTC_BNF_ETU|LMT_MNM_CTC_PTT|NUMBER|22|19|0
PRM_CTC_BNF_ETU|LMT_MNM_CTC_TTL|NUMBER|22|19|0
PRM_CTC_BNF_ETU|TIP_VLA|VARCHAR2|1||0
PRM_CTC_BNF_ETU|FML_COD|VARCHAR2|6||0
PRM_CTC_BNF_ETU|LMT_MXM_CTC_EMP|NUMBER|22|19|0
PRM_CTC_BNF_ETU|LMT_MXM_CTC_PTT|NUMBER|22|19|0
PRM_CTC_BNF_ETU|LMT_MXM_CTC_TTL|NUMBER|22|19|0
PRM_CTC_BNF_ETU|USR_ICS|VARCHAR2|30||0
PRM_CTC_BNF_ETU|DAT_ICS|DATE|7||0
PRM_CTC_CMO_BNF|CBV_VPR_PRD_COD|VARCHAR2|6||18826
PRM_CTC_CMO_BNF|CBV_VPR_COD|VARCHAR2|3||18826
PRM_CTC_CMO_BNF|CBV_BSG_SBG_PRD_COD|VARCHAR2|6||18826
PRM_CTC_CMO_BNF|CBV_BSG_SBG_COD|VARCHAR2|3||18826
PRM_CTC_CMO_BNF|CBV_BSG_COD|VARCHAR2|3||18826
