select t.INDEX_NAME || '|' ||
RBS_PK|NORMAL|RVB_BNF_SBG|VISIBLE|UNIQUE|VALID
RCE_BSG_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_CLO_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_CTP_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_ETR_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_EVR_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_PK|NORMAL|RSR_CCD_EMP|VISIBLE|UNIQUE|VALID
RCE_PUE_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_RCE_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCE_RMO_FK_I|NORMAL|RSR_CCD_EMP|VISIBLE|NONUNIQUE|VALID
RCS_PK|NORMAL|MTV_RCS_RSG|VISIBLE|UNIQUE|VALID
RCS_SNS_FK|NORMAL|RCS_SNS|VISIBLE|NONUNIQUE|VALID
RCS_SNS_PK|NORMAL|RCS_SNS|VISIBLE|UNIQUE|VALID
RCT_PK|NORMAL|RSR_CCD_TIP_MVM|VISIBLE|UNIQUE|VALID
RECPE_ASSUN_FK_I|NORMAL|T_REC_PET|VISIBLE|NONUNIQUE|VALID
RECPE_DEPAR_FK_I|NORMAL|T_REC_PET|VISIBLE|NONUNIQUE|VALID
RECPE_DEPAR_L_FK_I|NORMAL|T_REC_PET|VISIBLE|NONUNIQUE|VALID
RECPE_PK|NORMAL|T_REC_PET|VISIBLE|UNIQUE|VALID
REC_BSA_I|NORMAL|RSR_ECD_FNC_CDD|VISIBLE|NONUNIQUE|VALID
REC_PK|NORMAL|RSR_ECD_FNC_CDD|VISIBLE|UNIQUE|VALID
REF_BSA_FK_I|NORMAL|RSR_ECD_FNC|VISIBLE|NONUNIQUE|VALID
REF_PK|NORMAL|RSR_ECD_FNC|VISIBLE|UNIQUE|VALID
REF_PUE_FK_I|NORMAL|RSR_ECD_FNC|VISIBLE|NONUNIQUE|VALID
REL_CONSOLIDA_AFF_ADE_01|NORMAL|ADE|VISIBLE|NONUNIQUE|VALID
REL_CONSOLIDA_AFF_CO_01|NORMAL|CLI_OPN|VISIBLE|NONUNIQUE|VALID
REL_CONSOLIDA_AFF_CP_01|NORMAL|CTR_PRV|VISIBLE|NONUNIQUE|VALID
REL_CONSOLIDA_AFF_EC_01|NORMAL|EVT_CNL|VISIBLE|NONUNIQUE|VALID
RER_PK|NORMAL|RGR_ESP_RCP_CMS|VISIBLE|UNIQUE|VALID
RER_PRD_FK_I|NORMAL|RGR_ESP_RCP_CMS|VISIBLE|NONUNIQUE|VALID
RER_TPV_FK_I|NORMAL|RGR_ESP_RCP_CMS|VISIBLE|NONUNIQUE|VALID
RFC_BSG_FK_I|NORMAL|RSR_ECD_CCD|VISIBLE|NONUNIQUE|VALID
RFC_CTP_FK_I|NORMAL|RSR_ECD_CCD|VISIBLE|NONUNIQUE|VALID
RFC_PK|NORMAL|RSR_ECD_CCD|VISIBLE|UNIQUE|VALID
RFC_PUE_FK_I|NORMAL|RSR_ECD_CCD|VISIBLE|NONUNIQUE|VALID
RFO1|NORMAL|RF_RETROFITTED_OBJECTS|VISIBLE|NONUNIQUE|VALID
RFO2|NORMAL|RF_RETROFITTED_OBJECTS|VISIBLE|NONUNIQUE|VALID
RFO3|NORMAL|RF_RETROFITTED_OBJECTS|VISIBLE|NONUNIQUE|VALID
RFO4|NORMAL|RF_RETROFITTED_OBJECTS|VISIBLE|NONUNIQUE|VALID
RFO5|NORMAL|RF_SPEC_ARGS|VISIBLE|NONUNIQUE|VALID
RFT_PK|NORMAL|REL_FIP_TMP|VISIBLE|UNIQUE|VALID
RF_1|NORMAL|RF_RETROFITTED_OBJECTS|VISIBLE|NONUNIQUE|VALID
RGB_PK|NORMAL|RGI_GGF_BRL|VISIBLE|UNIQUE|VALID
RGR_PK|NORMAL|RGR_GER_RCP_CMS|VISIBLE|UNIQUE|VALID
RMO_PK|NORMAL|RFR_MNR|VISIBLE|UNIQUE|VALID
RPB_BSG_FK_I|NORMAL|RGR_PAT_BNF|VISIBLE|NONUNIQUE|VALID
RPB_GRP_FK_I|NORMAL|RGR_PAT_BNF|VISIBLE|NONUNIQUE|VALID
RPB_PK|NORMAL|RGR_PAT_BNF|VISIBLE|UNIQUE|VALID
RPE_BSE_FK_I|NORMAL|RGR_PAT_BNF_ETU|VISIBLE|NONUNIQUE|VALID
RPE_GRP_FK_I|NORMAL|RGR_PAT_BNF_ETU|VISIBLE|NONUNIQUE|VALID
RPE_PK|NORMAL|RGR_PAT_BNF_ETU|VISIBLE|UNIQUE|VALID
RPF_PK|NORMAL|RND_CLI_PSS_FSC|VISIBLE|UNIQUE|VALID
RPHST_PK|NORMAL|T_REC_PET_HST|VISIBLE|UNIQUE|VALID
RPHST__FK_I|NORMAL|T_REC_PET_HST|VISIBLE|NONUNIQUE|VALID
RPR_LGL_PK|NORMAL|RPR_LGL|VISIBLE|UNIQUE|VALID
RPT_EMS_FK_I|NORMAL|RPT_PTT_ADE|VISIBLE|NONUNIQUE|VALID
RPT_PK|NORMAL|RPT_PTT_ADE|VISIBLE|UNIQUE|VALID
RPT_PRG_FK_I|NORMAL|RPT_PTT_ADE|VISIBLE|NONUNIQUE|VALID
RPT_PTA_FK_I|NORMAL|RPT_PTT_ADE|VISIBLE|NONUNIQUE|VALID
RPT_QST_FK_I|NORMAL|RPT_PTT_ADE|VISIBLE|NONUNIQUE|VALID
RRP_PK|NORMAL|CTL_RMS_RET_PAR_DTL|VISIBLE|UNIQUE|VALID
RSP_FNC_PK|NORMAL|RSP_FNC|VISIBLE|UNIQUE|VALID
SAB_ACA_I|NORMAL|SUS_ATU_BNF|VISIBLE|NONUNIQUE|VALID
SAB_ACE_I|NORMAL|SUS_ATU_BNF|VISIBLE|NONUNIQUE|VALID
SAB_I1|NORMAL|SUS_ATU_BNF|VISIBLE|NONUNIQUE|VALID
SAF_ANO_I|NORMAL|SUS_ATU_BFR|VISIBLE|NONUNIQUE|VALID
SAI_PK|NORMAL|SCS_ADM_IPT|VISIBLE|UNIQUE|VALID
SAI_TRA_FK_I|NORMAL|SCS_ADM_IPT|VISIBLE|NONUNIQUE|VALID
SAT_ANO_I|NORMAL|SUS_ATU_TAB|VISIBLE|NONUNIQUE|VALID
SAV_ANO_I|NORMAL|SUS_ATU_VAL|VISIBLE|NONUNIQUE|VALID
SBE_PK|NORMAL|SBG_ETU|VISIBLE|UNIQUE|VALID
SBE_VET_FK_I|NORMAL|SBG_ETU|VISIBLE|NONUNIQUE|VALID
SBG_PK|NORMAL|SBG|VISIBLE|UNIQUE|VALID
SBG_PRD_FK_I|NORMAL|SBG|VISIBLE|NONUNIQUE|VALID
SCC_PK|NORMAL|CTL_CLC_SDO_CTC|VISIBLE|UNIQUE|VALID
SCC_PRD_FK_I|NORMAL|CTL_CLC_SDO_CTC|VISIBLE|NONUNIQUE|VALID
SDR_PK|NORMAL|SDO_RSR|VISIBLE|UNIQUE|VALID
SENHA_PK|NORMAL|T_SEN|VISIBLE|UNIQUE|VALID
SLD_PK|NORMAL|SUS_LVG_DNH|VISIBLE|UNIQUE|VALID
SNSC_PK|NORMAL|TSNS_SINISTROS_COMPLETA|VISIBLE|UNIQUE|VALID
SPB1_ANO_I|NORMAL|SUS_PREV1|VISIBLE|NONUNIQUE|VALID
SPB2A_ANO_I|NORMAL|SUS_PREV2A|VISIBLE|NONUNIQUE|VALID
SPB2B_ANO_I|NORMAL|SUS_PREV2B|VISIBLE|NONUNIQUE|VALID
SPB3_ANO_I|NORMAL|SUS_PREV3|VISIBLE|NONUNIQUE|VALID
SPB4_ANO_I|NORMAL|SUS_PREV4|VISIBLE|NONUNIQUE|VALID
SPF_CFC_FK_I|NORMAL|SAL_CGO_PSS_FSC|VISIBLE|NONUNIQUE|VALID
SPF_PK|NORMAL|SAL_CGO_PSS_FSC|VISIBLE|UNIQUE|VALID
SPF_RMO_FK_I|NORMAL|SAL_CGO_PSS_FSC|VISIBLE|NONUNIQUE|VALID
SUN_AAI_I|NORMAL|LCT_CTB_SUN|VISIBLE|NONUNIQUE|VALID
SUN_CLO_I|NORMAL|LCT_CTB_SUN|VISIBLE|NONUNIQUE|VALID
SUN_CLS_I|NORMAL|LCT_CTB_SUN|VISIBLE|NONUNIQUE|VALID
SUN_PRD_I|NORMAL|LCT_CTB_SUN|VISIBLE|NONUNIQUE|VALID
SUS_CPF_CTF_I|NORMAL|SUS_PTT|VISIBLE|NONUNIQUE|VALID
SUS_CTL_OCR_CPF_I1|NORMAL|SUS_CTL_OCR_CPF|VISIBLE|NONUNIQUE|VALID
SUS_CTL_OCR_CPF_PK|NORMAL|SUS_CTL_OCR_CPF|VISIBLE|UNIQUE|VALID
SUS_LVG_DNH_TRW_I|NORMAL|SUS_LVG_DNH_TRW|VISIBLE|NONUNIQUE|VALID
SUS_LVG_DNH_TRW_PK|NORMAL|SUS_LVG_DNH_TRW|VISIBLE|UNIQUE|VALID
SUS_LVN_DNH_I1|NORMAL|SUS_LVN_DNH|VISIBLE|NONUNIQUE|VALID
SUS_LVN_DNH_PK|NORMAL|SUS_LVN_DNH|VISIBLE|UNIQUE|VALID
SUS_TAB_1I|NORMAL|SUS_TAB_1|VISIBLE|NONUNIQUE|VALID
SUS_TAB_2I|NORMAL|SUS_TAB_2|VISIBLE|NONUNIQUE|VALID
SVC_PK|NORMAL|SIS_VCP|VISIBLE|UNIQUE|VALID
SYS_C002205|NORMAL|ITC_QST_DISSERT|VISIBLE|UNIQUE|VALID
SYS_C002206|NORMAL|ITC_QST_MULT|VISIBLE|UNIQUE|VALID
SYS_C002210|NORMAL|ITC_RESGATE|VISIBLE|UNIQUE|VALID
SYS_C002211|NORMAL|ITC_SINISTRO|VISIBLE|UNIQUE|VALID
SYS_C002213|NORMAL|ITC_TELEFONIA|VISIBLE|UNIQUE|VALID
SYS_C002214|NORMAL|ITC_TMP_CLI|VISIBLE|UNIQUE|VALID
SYS_C002215|NORMAL|ITC_TMP_CTP|VISIBLE|UNIQUE|VALID
SYS_C002216|NORMAL|ITC_TMP_LOC|VISIBLE|UNIQUE|VALID
SYS_C002217|NORMAL|ITC_TMP_MVM|VISIBLE|UNIQUE|VALID
SYS_C002218|NORMAL|ITC_TMP_PRD|VISIBLE|UNIQUE|VALID
SYS_C002219|NORMAL|ITC_TMP_PRM|VISIBLE|UNIQUE|VALID
SYS_C002220|NORMAL|ITC_TMP_PSS|VISIBLE|UNIQUE|VALID
SYS_C002221|NORMAL|ITC_TMP_PTA|VISIBLE|UNIQUE|VALID
SYS_C002328|NORMAL|FFI$LIBRARY|VISIBLE|UNIQUE|VALID
SYS_C002329|NORMAL|FFI$TYPEDEF|VISIBLE|UNIQUE|VALID
SYS_C002381|NORMAL|ITC_ALTERACAO_PLANO|VISIBLE|UNIQUE|VALID
SYS_C002382|NORMAL|ITC_BRA_CFX|VISIBLE|UNIQUE|VALID
SYS_C002383|NORMAL|ITC_BRA_CNC|VISIBLE|UNIQUE|VALID
SYS_C002384|NORMAL|ITC_BRA_OPER|VISIBLE|UNIQUE|VALID
SYS_C002386|NORMAL|ITC_BRA_RAMAL|VISIBLE|UNIQUE|VALID
SYS_C002387|NORMAL|ITC_BRA_STA_LIG|VISIBLE|UNIQUE|VALID
SYS_C002388|NORMAL|ITC_BRA_TP_OCO|VISIBLE|UNIQUE|VALID
SYS_C002389|NORMAL|ITC_CANCELAMENTO|VISIBLE|UNIQUE|VALID
SYS_C002390|NORMAL|ITC_DDO_BCR|VISIBLE|UNIQUE|VALID
SYS_C002391|NORMAL|ITC_DDO_BNF|VISIBLE|UNIQUE|VALID
SYS_C002392|NORMAL|ITC_DDO_CLI|VISIBLE|UNIQUE|VALID
SYS_C002393|NORMAL|ITC_DOCUMENTOS|VISIBLE|UNIQUE|VALID
SYS_C002403|NORMAL|ITC_INFORMACOES|VISIBLE|UNIQUE|VALID
SYS_C002404|NORMAL|ITC_ITEN_CONTRATACAO|VISIBLE|UNIQUE|VALID
SYS_C002405|NORMAL|ITC_MOTIVOS|VISIBLE|UNIQUE|VALID
SYS_C002406|NORMAL|ITC_PGT_DECISAO|VISIBLE|UNIQUE|VALID
SYS_C002407|NORMAL|ITC_PGT_DISSERT|VISIBLE|UNIQUE|VALID
SYS_C002408|NORMAL|ITC_PGT_MULT|VISIBLE|UNIQUE|VALID
SYS_C002409|NORMAL|ITC_QST_DECISAO|VISIBLE|UNIQUE|VALID
SYS_C002463|NORMAL|PERGUNTA|VISIBLE|UNIQUE|VALID
SYS_C002509|NORMAL|RESPOSTA|VISIBLE|UNIQUE|VALID
SYS_C002586|NORMAL|T_REC_PET_TMP|VISIBLE|UNIQUE|VALID
SYS_C002629|NORMAL|FFI$FUNCTION|VISIBLE|UNIQUE|VALID
SYS_C002630|NORMAL|FFI$FUNCTIONARGS|VISIBLE|UNIQUE|VALID
SYS_C002651|NORMAL|ITC_BRA_LIG_PEN|VISIBLE|UNIQUE|VALID
SYS_IL0000006812C00005$$|LOB|DSF_RNV_CTP|VISIBLE|UNIQUE|VALID
SYS_IL0002096812C00004$$|LOB|CSU_ETC_DNC|VISIBLE|UNIQUE|VALID
TAC_PK|NORMAL|TBA_AUL_CJD|VISIBLE|UNIQUE|VALID
TAC_TNC_CONJUGADA_FK_1_I|NORMAL|TBA_AUL_CJD|VISIBLE|NONUNIQUE|VALID
TAC_TNC_CONJUGADA_FK_I|NORMAL|TBA_AUL_CJD|VISIBLE|NONUNIQUE|VALID
TAC_TNC_FK_I|NORMAL|TBA_AUL_CJD|VISIBLE|NONUNIQUE|VALID
TAI_PK|NORMAL|TBA_AUL_MTL_INV|VISIBLE|UNIQUE|VALID
TAI_TNC_FK_I|NORMAL|TBA_AUL_MTL_INV|VISIBLE|NONUNIQUE|VALID
TAJ_PK|NORMAL|TIP_ACA_JDC|VISIBLE|UNIQUE|VALID
TAL_ADE_FK_I|NORMAL|TRF_ATM_LOG|VISIBLE|NONUNIQUE|VALID
TAL_ETR_FK_I|NORMAL|TRF_ATM_LOG|VISIBLE|NONUNIQUE|VALID
TAL_PK|NORMAL|TRF_ATM_LOG|VISIBLE|UNIQUE|VALID
TAM_PK|NORMAL|TBA_AUL_MTL|VISIBLE|UNIQUE|VALID
TAM_TNC_FK_I|NORMAL|TBA_AUL_MTL|VISIBLE|NONUNIQUE|VALID
TAP_PK|NORMAL|TXA_ADA_APT|VISIBLE|UNIQUE|VALID
TAT_PK|NORMAL|TBA_AUL|VISIBLE|UNIQUE|VALID
TAU_CTP_ENT_FK_I|NORMAL|CMO_CTP_TRF_ATM|VISIBLE|NONUNIQUE|VALID
TAU_CTP_SAI_FK_I|NORMAL|CMO_CTP_TRF_ATM|VISIBLE|NONUNIQUE|VALID
TAU_PK|NORMAL|CMO_CTP_TRF_ATM|VISIBLE|UNIQUE|VALID
TBL_IMP_PK|NORMAL|TBL_IMP|VISIBLE|UNIQUE|VALID
TCA_PK|NORMAL|TIP_CAP|VISIBLE|UNIQUE|VALID
TCF_PK|NORMAL|TIP_CNC_FML|VISIBLE|UNIQUE|VALID
TCP_PK|NORMAL|TIP_MVM_CMS_PRR|VISIBLE|UNIQUE|VALID
TCT_PK|NORMAL|TIP_CTT|VISIBLE|UNIQUE|VALID
TDO_PK|NORMAL|TIP_DCM|VISIBLE|UNIQUE|VALID
TEI_PK|NORMAL|TBA_AUL_ETD_IVZ|VISIBLE|UNIQUE|VALID
TEI_TNC_FK_I|NORMAL|TBA_AUL_ETD_IVZ|VISIBLE|NONUNIQUE|VALID
TESTAV_PK|NORMAL|TESTAV|VISIBLE|UNIQUE|VALID
TIPV_PK|NORMAL|TIP_VND|VISIBLE|UNIQUE|VALID
TIP_MDL_CTI_ID|NORMAL|CAC_APL|VISIBLE|NONUNIQUE|VALID
TIP_MVM_RSR_PK|NORMAL|TIP_MVM_RSR|VISIBLE|UNIQUE|VALID
TIR_PK|NORMAL|TBL_RGV_IMT_RND|VISIBLE|UNIQUE|VALID
TLD_PK|NORMAL|TBL_LMT_VAL_DTL|VISIBLE|UNIQUE|VALID
TLD_TLV_FK_I|NORMAL|TBL_LMT_VAL_DTL|VISIBLE|NONUNIQUE|VALID
TLG_PK|NORMAL|TIP_LGR|VISIBLE|UNIQUE|VALID
TLV_PK|NORMAL|TBL_LMT_VAL|VISIBLE|UNIQUE|VALID
TMP_FEC_DAT_I|NORMAL|TMP_FEC_CTC|VISIBLE|NONUNIQUE|VALID
TNC_PK|NORMAL|TBA_AUL_NAO_CJD|VISIBLE|UNIQUE|VALID
TPA_PK|NORMAL|TIP_ATV|VISIBLE|UNIQUE|VALID
TPC_CIR_FK_I|NORMAL|CMO_TIP_PGT_CLF|VISIBLE|NONUNIQUE|VALID
TPI_PK|NORMAL|TBL_PRG_IMT_RND|VISIBLE|UNIQUE|VALID
TPS_PK|NORMAL|TIP_SNS|VISIBLE|UNIQUE|VALID
TRA_AIM_FK_I|NORMAL|TRT_ADM_IPT|VISIBLE|NONUNIQUE|VALID
TRA_PK|NORMAL|TRT_ADM_IPT|VISIBLE|UNIQUE|VALID
TRI_PK|NORMAL|TXA_RJS_IDD|VISIBLE|UNIQUE|VALID
TRJ_PK|NORMAL|TXA_RJS|VISIBLE|UNIQUE|VALID
TSC_CBV_FK_I|NORMAL|TXA_SAL_CTC|VISIBLE|NONUNIQUE|VALID
TSC_PK|NORMAL|TXA_SAL_CTC|VISIBLE|UNIQUE|VALID
TSNS_TRONADOR_SINISTROS_I1|NORMAL|TSNS_TRONADOR_SINISTROS|VISIBLE|NONUNIQUE|VALI
TSNS_TRONADOR_SINISTROS_IX|FUNCTION-BASED NORMAL|TSNS_TRONADOR_SINISTROS|VISIBLE
TVD_PK|NORMAL|TBL_VLC_VAL_DTL|VISIBLE|UNIQUE|VALID
TVD_TVV_FK_I|NORMAL|TBL_VLC_VAL_DTL|VISIBLE|NONUNIQUE|VALID
TVF_FRC_FK_I|NORMAL|TBL_VLC_VAL_FRC|VISIBLE|NONUNIQUE|VALID
TVF_PK|NORMAL|TBL_VLC_VAL_FRC|VISIBLE|UNIQUE|VALID
TVV_PK|NORMAL|TBL_VLC_VAL|VISIBLE|UNIQUE|VALID
UDC_EDC_FK_I|NORMAL|UTL_DVL_CTC|VISIBLE|NONUNIQUE|VALID
UDC_PK|NORMAL|UTL_DVL_CTC|VISIBLE|UNIQUE|VALID
UEC_CTC_FK_I|NORMAL|UTL_ECD_CTC|VISIBLE|NONUNIQUE|VALID
UEC_PK|NORMAL|UTL_ECD_CTC|VISIBLE|UNIQUE|VALID
UEC_USE_FK_I|NORMAL|UTL_ECD_CTC|VISIBLE|NONUNIQUE|VALID
USE_AGC_FK_I|NORMAL|UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
USE_PK|NORMAL|UTL_SDO_ECD|VISIBLE|UNIQUE|VALID
USE_PUE_FK_I|NORMAL|UTL_SDO_ECD|VISIBLE|NONUNIQUE|VALID
UWJ_PK|NORMAL|USR_WEB_JRD|VISIBLE|UNIQUE|VALID
UW_PK|NORMAL|USR_WEB|VISIBLE|UNIQUE|VALID
VEC_PCN_FK_I|NORMAL|CAC_VRS_ECD_CDD|VISIBLE|NONUNIQUE|VALID
VEC_PK|NORMAL|CAC_VRS_ECD_CDD|VISIBLE|UNIQUE|VALID
VET_ETU_FK_I|NORMAL|VRS_ETU|VISIBLE|NONUNIQUE|VALID
VET_PK|NORMAL|VRS_ETU|VISIBLE|UNIQUE|VALID
VPR_PK|NORMAL|VRS_PRD|VISIBLE|UNIQUE|VALID
VPR_PRD_FK_I|NORMAL|VRS_PRD|VISIBLE|NONUNIQUE|VALID
VPR_RMO_FK_I|NORMAL|VRS_PRD|VISIBLE|NONUNIQUE|VALID
WEBRPL_PK|NORMAL|USR_WEB_RPL|VISIBLE|UNIQUE|VALID
XAI|NORMAL|XA|VISIBLE|UNIQUE|VALID
XTNV_SDDV_ELX1|NORMAL|XTNV_SDDV_ELEMENTS|VISIBLE|NONUNIQUE|VALID
XTNV_SDDV_ELX2|NORMAL|XTNV_SDDV_ELEMENTS|VISIBLE|NONUNIQUE|VALID
XTNV_SDDV_ELX3|NORMAL|XTNV_SDDV_ELEMENTS|VISIBLE|NONUNIQUE|VALID
XTNV_SDDV_ELX4|NORMAL|XTNV_SDDV_ELEMENTS|VISIBLE|NONUNIQUE|VALID
XTNV_SDDV_ELX5|NORMAL|XTNV_SDDV_ELEMENTS|VISIBLE|NONUNIQUE|VALID
X_CG_FORM_HELP_1|NORMAL|CG_FORM_HELP|VISIBLE|NONUNIQUE|VALID

Executed in 52,047 seconds
spool off
