select t.INDEX_NAME || '|' ||
HIST_CAMPO_IX1|NORMAL|HISTORICO_CAMPO|VISIBLE|NONUNIQUE|VALID
HIST_DETALHE_IX2|NORMAL|HISTORICO_DETALHE|VISIBLE|NONUNIQUE|VALID
HIST_DETALHE_IX1|NORMAL|HISTORICO_DETALHE|VISIBLE|NONUNIQUE|VALID
HIST_DETALHEDISCRETA_IX2|NORMAL|HISTORICO_DETALHEDISCRETA|VISIBLE|NONUNIQUE|VALI
HIST_DETALHEDISCRETA_IX1|NORMAL|HISTORICO_DETALHEDISCRETA|VISIBLE|NONUNIQUE|VALI
HIST_DETALHEOPCAO_IX2|NORMAL|HISTORICO_DETALHEOPCAO|VISIBLE|NONUNIQUE|VALID
HIST_DETALHEOPCAO_IX1|NORMAL|HISTORICO_DETALHEOPCAO|VISIBLE|NONUNIQUE|VALID
HIST_DRIVER_IX2|NORMAL|HISTORICO_DRIVER|VISIBLE|NONUNIQUE|VALID
HIST_DRIVER_IX1|NORMAL|HISTORICO_DRIVER|VISIBLE|NONUNIQUE|VALID
HIST_FASTSWITCH_IX2|NORMAL|HISTORICO_FASTSWITCH|VISIBLE|NONUNIQUE|VALID
HIST_FASTSWITCH_IX1|NORMAL|HISTORICO_FASTSWITCH|VISIBLE|NONUNIQUE|VALID
HIST_PRODUTO_IX2|NORMAL|HISTORICO_PRODUTO|VISIBLE|NONUNIQUE|VALID
HIST_PRODUTO_IX1|NORMAL|HISTORICO_PRODUTO|VISIBLE|NONUNIQUE|VALID
PK_LISTACUSTOMIZADA|NORMAL|LISTACUSTOMIZADA|VISIBLE|UNIQUE|VALID
LOG_PRODUTO_IDX2|NORMAL|LOGCOLETA|VISIBLE|UNIQUE|VALID
PK_LOGCOLETA|NORMAL|LOGCOLETA|VISIBLE|UNIQUE|VALID
IX_LOGCF_CRITERIO|NORMAL|LOGCRITERIOFOTO|VISIBLE|NONUNIQUE|VALID
IX_LOGCF_FOTO|NORMAL|LOGCRITERIOFOTO|VISIBLE|NONUNIQUE|VALID
IX_LOGCF_LOG|NORMAL|LOGCRITERIOFOTO|VISIBLE|NONUNIQUE|VALID
PK_LOG_CRITERIO_FOTO|NORMAL|LOGCRITERIOFOTO|VISIBLE|UNIQUE|VALID
