select t.TABLE_NAME || '|' ||
       t.CONSTRAINT_NAME || '|' ||
     t.COLUMN_NAME
from DBA_CONS_COLUMNS t
where t.OWNER = '&schema';
&schema: TRON2000
LOG_LOCALIDADE|SYS_C001684871|LOC_NU
A7009290_VCR|SYS_C003283567|NUM_SINI
A7009290_VCR|PK_A7009290_VCR|NUM_EXP
A7009290_VCR|SYS_C003283568|NUM_EXP
A7009290_VCR|SYS_C003283569|COD_SECTOR
A7009290_VCR|SYS_C003283570|COD_RAMO
A7009290_VCR|SYS_C003283571|NUM_ITEM
A7009290_VCR|PK_A7009290_VCR|NUM_ITEM
A7009290_VCR|SYS_C003283572|NOM_ITEM
A7009290_VCR|SYS_C003283573|COD_COB
A7009290_VCR|SYS_C003283574|VLR_APURADO
A7009290_VCR|SYS_C003283575|VLR_RECLAMADO
A7009290_VCR|SYS_C003283576|VLR_FIXADO
A7009290_VCR|SYS_C003283577|TIP_MOV
A7009290_VCR|SYS_C003283578|MCA_SITUACAO_VCR
A7009290_VCR|SYS_C003283579|FEC_SITUACAO_VCR
A7009290_VCR|SYS_C003283580|COD_USR
A7009291_VCR|PK_A7009291_VCR|COD_CIA
A7009291_VCR|SYS_C003283582|COD_CIA
A7009291_VCR|PK_A7009291_VCR|NUM_SINI
A7009291_VCR|SYS_C003283583|NUM_SINI
A7009291_VCR|PK_A7009291_VCR|NUM_EXP
A7009291_VCR|SYS_C003283584|NUM_EXP
A7009291_VCR|SYS_C003283585|COD_RAMO
A7009291_VCR|SYS_C003283586|COD_CIA_CAPTURA
A7009291_VCR|SYS_C003283587|FEC_BAJA
A7009291_VCR|SYS_C003283588|TIP_CAUSA
A7009291_VCR|SYS_C003283589|COD_CAUSA
A7009291_VCR|SYS_C003283590|MCA_SITUACAO_VCR
A7009291_VCR|SYS_C003283591|FEC_SITUACAO_VCR
A7009291_VCR|SYS_C003283592|COD_USR
A7009292_VCR|SYS_C003283594|COD_CIA
A7009292_VCR|PK_A7009292_VCR|COD_CIA
A7009292_VCR|PK_A7009292_VCR|NUM_SINI
A7009292_VCR|SYS_C003283595|NUM_SINI
A7009292_VCR|PK_A7009292_VCR|NUM_EXP
A7009292_VCR|SYS_C003283596|NUM_EXP
A7009292_VCR|PK_A7009292_VCR|NUM_LIQ
A7009292_VCR|SYS_C003283597|NUM_LIQ
A7009292_VCR|SYS_C003283598|COD_COMPENSACION
A7009292_VCR|SYS_C003283603|MCA_SITUACAO_VCR
A7009292_VCR|SYS_C003283604|FEC_SITUACAO_VCR
A7009292_VCR|SYS_C003283605|COD_USR
A7009289_VCR|SYS_C003283609|COD_IDENT_F1
A7009289_VCR|SYS_C003283607|COD_TRAMITADOR
A7009289_VCR|SYS_C003283608|COD_USR_TRAMITADOR
A2109356_VCR|PK_A2109356_VCR|COD_CIA
A2109356_VCR|SYS_C003283610|COD_CIA
A2109356_VCR|SYS_C003283611|COD_SECTOR
A2109356_VCR|SYS_C003283612|COD_RAMO
A2109356_VCR|PK_A2109356_VCR|NUM_COTACAO
A2109356_VCR|SYS_C003283613|NUM_COTACAO
TMP_A2109029_14|SYS_C004147454|COD_CIA
TMP_A2109029_14|SYS_C004147455|NUM_POLIZA
TMP_A2109029_14|SYS_C004147456|NUM_SPTO
TMP_A2109029_14|SYS_C004147457|NUM_RIESGO
TMP_A2109029_15|SYS_C004147458|COD_CIA
TMP_A2109029_15|SYS_C004147459|NUM_POLIZA
TMP_A2109029_15|SYS_C004147460|NUM_SPTO
TMP_A2109029_15|SYS_C004147461|NUM_RIESGO
TMP_A2109029_18|SYS_C004147470|COD_CIA
TMP_A2109029_18|SYS_C004147471|NUM_POLIZA
TMP_A2109029_18|SYS_C004147472|NUM_SPTO
TMP_A2109029_18|SYS_C004147473|NUM_RIESGO
A7009301_VCR|SYS_C003283623|COD_CIA
A7009301_VCR|SYS_C003283624|FEC_ACTU
A7009301_VCR|SYS_C003283625|COD_USR
A2009523_VCR|SYS_C003283626|COD_CIA
A2009523_VCR|PK_A2009523_VCR|COD_CIA
A2009523_VCR|SYS_C003283627|COD_TERRITORIAL
A2009523_VCR|PK_A2009523_VCR|COD_TERRITORIAL
A2009523_VCR|SYS_C003283628|COD_SECTOR
A2009523_VCR|PK_A2009523_VCR|COD_SECTOR
A2009523_VCR|SYS_C003283629|COD_RAMO
A2009523_VCR|PK_A2009523_VCR|COD_RAMO
A2009523_VCR|SYS_C003283630|COD_SUCURSAL
A2009523_VCR|PK_A2009523_VCR|COD_SUCURSAL
A2009523_VCR|SYS_C003283631|COD_CORR_VCR
A2009523_VCR|PK_A2009523_VCR|COD_CORR_VCR
A2009523_VCR|SYS_C003283632|FEC_INI_DISPONIVEL
A2009523_VCR|SYS_C003283633|MCA_ATIVO_MONITORADA
A2009523_VCR|SYS_C003283634|FEC_CREACION
A2009523_VCR|SYS_C003283635|FEC_ACTU
A2009523_VCR|SYS_C003283636|COD_USR
A2009524_VCR|PK_A2009524_VCR|COD_CIA
A2009524_VCR|SYS_C003283638|COD_CIA
A2009524_VCR|PK_A2009524_VCR|COD_RAMO
A2009524_VCR|SYS_C003283639|COD_RAMO
A2009524_VCR|SYS_C003283640|QTD_DIAS
A2009524_VCR|SYS_C003283641|FEC_ACTU
A2009524_VCR|SYS_C003283642|COD_USR
A2009523_VCR|PK_A2009523_VCR|COD_NIVEL3
A2009523_VCR|SYS_C003901251|COD_NIVEL3
A7009296_VCR|SYS_C003284731|COD_CIA
A7009296_VCR|SYS_C003284732|TIP_DOCUM
A7009296_VCR|SYS_C003284733|COD_DOCUM
A7009296_VCR|SYS_C003284734|COD_ACT_TERCERO
A7009296_VCR|SYS_C003284735|FEC_VALIDEZ
G2990023|SYS_C004235621|FEC_ACTU
A1002201|PK_A1002201|COD_CIA
A1002201|SYS_C004235624|COD_CIA
A1002201|PK_A1002201|TIP_DOCUM
A1002201|SYS_C004235625|TIP_DOCUM
A1002201|PK_A1002201|COD_DOCUM
A1002201|SYS_C004235626|COD_DOCUM
A1002201|PK_A1002201|COD_ACT_TERCERO
A1002201|SYS_C004235627|COD_ACT_TERCERO
A1002201|PK_A1002201|NUM_SECU_CTA_TAR
A1002201|SYS_C004235628|NUM_SECU_CTA_TAR
A1002201|SYS_C004235629|MCA_INH
A1002201|SYS_C004235630|COD_USR
A1002201|SYS_C004235631|FEC_ACTU
A2109121_VCR_REC10|A2109121_VCR_PK_REC10|COD_CIA
A2109121_VCR_REC10|SYS_C003344516|COD_CIA
A2109121_VCR_REC10|A2109121_VCR_PK_REC10|NUM_COTACAO
A2109121_VCR_REC10|SYS_C003344517|NUM_COTACAO
A2109121_VCR_REC10|SYS_C003344518|COD_SECTOR
A2109121_VCR_REC10|SYS_C003344519|COD_RAMO
A2109121_VCR_REC10|SYS_C003344520|NUM_VERSAO
A2109121_VCR_REC10|SYS_C003344521|COD_STATUS
A2109121_VCR_REC10|SYS_C003344522|COD_EVENTO_NEGOCIO
A2109126_VCR_REC10|A2109126_VCR_REC10|COD_CIA
A2109126_VCR_REC10|SYS_C003344524|COD_CIA
A2109126_VCR_REC10|A2109126_VCR_REC10|COD_ITEM
A2109126_VCR_REC10|SYS_C003344525|COD_ITEM
A2109126_VCR_REC10|A2109126_VCR_REC10|NUM_COTACAO
A2109126_VCR_REC10|SYS_C003344526|NUM_COTACAO
A5019101_VCR|PK_A5019101_VCR|COD_CIA
A5019101_VCR|SYS_C003221837|COD_CIA
A5019101_VCR|PK_A5019101_VCR|NUM_ITEM
A5019101_VCR|SYS_C003221838|NUM_ITEM
A5019101_VCR|SYS_C003221839|IMP_LIMITE
X5019121_VCR|PK_X5019121_VCR|COD_CIA
X5019121_VCR|SYS_C003221841|COD_CIA
X5019121_VCR|PK_X5019121_VCR|FEC_PROCESO
X5019121_VCR|SYS_C003221842|FEC_PROCESO
X5019121_VCR|SYS_C003221843|COD_SISTEMA
X5019121_VCR|PK_X5019121_VCR|COD_SISTEMA
X5019121_VCR|PK_X5019121_VCR|NUM_POLIZA_LEG_VCR
X5019121_VCR|SYS_C003221844|NUM_POLIZA_LEG_VCR
X5019121_VCR|PK_X5019121_VCR|COD_RAMO_PRD_VCR
X5019121_VCR|SYS_C003221845|COD_RAMO_PRD_VCR
X5019121_VCR|PK_X5019121_VCR|COD_SECTOR
X5019121_VCR|SYS_C003221846|COD_SECTOR
X5019121_VCR|PK_X5019121_VCR|COD_SEQUENCIA_VCR
X5019121_VCR|SYS_C003221847|COD_SEQUENCIA_VCR
X5019122_VCR|SYS_C003221849|COD_CIA
X5019122_VCR|PK_X5019122_VCR|COD_CIA
X5019122_VCR|PK_X5019122_VCR|FEC_PROCESO
X5019122_VCR|SYS_C003221850|FEC_PROCESO
X5019122_VCR|PK_X5019122_VCR|COD_SISTEMA
X5019122_VCR|SYS_C003221851|COD_SISTEMA
X5019122_VCR|SYS_C003221852|NUM_POLIZA_LEG_VCR
X5019122_VCR|PK_X5019122_VCR|NUM_POLIZA_LEG_VCR
X5019122_VCR|PK_X5019122_VCR|COD_RAMO_PRD_VCR
X5019122_VCR|SYS_C003221853|COD_RAMO_PRD_VCR
X5019122_VCR|PK_X5019122_VCR|COD_SECTOR
X5019122_VCR|SYS_C003221854|COD_SECTOR
X5019122_VCR|PK_X5019122_VCR|COD_SEQUENCIA_VCR
X5019122_VCR|SYS_C003221855|COD_SEQUENCIA_VCR
X5019123_VCR|PK_X5019123_VCR|COD_CIA
X5019123_VCR|SYS_C003221857|COD_CIA
X5019123_VCR|PK_X5019123_VCR|FEC_PROCESO
X5019123_VCR|SYS_C003221858|FEC_PROCESO
X5019123_VCR|SYS_C003221859|COD_SISTEMA
X5019123_VCR|PK_X5019123_VCR|COD_SISTEMA
X5019123_VCR|PK_X5019123_VCR|NUM_POLIZA_LEG_VCR
X5019123_VCR|SYS_C003221860|NUM_POLIZA_LEG_VCR
X5019123_VCR|PK_X5019123_VCR|COD_RAMO_PRD_VCR
X5019123_VCR|SYS_C003221861|COD_RAMO_PRD_VCR
X5019123_VCR|PK_X5019123_VCR|COD_SECTOR
X5019123_VCR|SYS_C003221862|COD_SECTOR
X5019123_VCR|PK_X5019123_VCR|COD_SEQUENCIA_VCR
X5019123_VCR|SYS_C003221863|COD_SEQUENCIA_VCR
H5019121_VCR|SYS_C003221865|COD_CIA
H5019121_VCR|PK_H5019121_VCR|COD_CIA
H5019121_VCR|PK_H5019121_VCR|FEC_PROCESO
H5019121_VCR|SYS_C003221866|FEC_PROCESO
H5019121_VCR|PK_H5019121_VCR|COD_SISTEMA
H5019121_VCR|SYS_C003221867|COD_SISTEMA
H5019121_VCR|SYS_C003221868|NUM_POLIZA_LEG_VCR
H5019121_VCR|PK_H5019121_VCR|NUM_POLIZA_LEG_VCR
H5019121_VCR|PK_H5019121_VCR|COD_RAMO_PRD_VCR
H5019121_VCR|SYS_C003221869|COD_RAMO_PRD_VCR
H5019121_VCR|PK_H5019121_VCR|COD_SECTOR
H5019121_VCR|SYS_C003221870|COD_SECTOR
H5019121_VCR|PK_H5019121_VCR|COD_SEQUENCIA_VCR
H5019121_VCR|SYS_C003221871|COD_SEQUENCIA_VCR
H5019122_VCR|PK_H5019122_VCR|COD_CIA
H5019122_VCR|SYS_C003221873|COD_CIA
H5019122_VCR|PK_H5019122_VCR|FEC_PROCESO
H5019122_VCR|SYS_C003221874|FEC_PROCESO
H5019122_VCR|SYS_C003221875|COD_SISTEMA
H5019122_VCR|PK_H5019122_VCR|COD_SISTEMA
H5019122_VCR|PK_H5019122_VCR|NUM_POLIZA_LEG_VCR
H5019122_VCR|SYS_C003221876|NUM_POLIZA_LEG_VCR
H5019122_VCR|PK_H5019122_VCR|COD_RAMO_PRD_VCR
H5019122_VCR|SYS_C003221877|COD_RAMO_PRD_VCR
H5019122_VCR|PK_H5019122_VCR|COD_SECTOR
H5019122_VCR|SYS_C003221878|COD_SECTOR
H5019122_VCR|PK_H5019122_VCR|COD_SEQUENCIA_VCR
H5019122_VCR|SYS_C003221879|COD_SEQUENCIA_VCR
H5019123_VCR|SYS_C003221881|COD_CIA
H5019123_VCR|PK_H5019123_VCR|COD_CIA
H5019123_VCR|PK_H5019123_VCR|FEC_PROCESO
H5019123_VCR|SYS_C003221882|FEC_PROCESO
H5019123_VCR|PK_H5019123_VCR|COD_SISTEMA
H5019123_VCR|SYS_C003221883|COD_SISTEMA
H5019123_VCR|SYS_C003221884|NUM_POLIZA_LEG_VCR
H5019123_VCR|PK_H5019123_VCR|NUM_POLIZA_LEG_VCR
H5019123_VCR|PK_H5019123_VCR|COD_RAMO_PRD_VCR
H5019123_VCR|SYS_C003221885|COD_RAMO_PRD_VCR
H5019123_VCR|PK_H5019123_VCR|COD_SECTOR
H5019123_VCR|SYS_C003221886|COD_SECTOR
H5019123_VCR|PK_H5019123_VCR|COD_SEQUENCIA_VCR
H5019123_VCR|SYS_C003221887|COD_SEQUENCIA_VCR
A2109121_VCR_REC1|SYS_C003290139|COD_CIA
A2109121_VCR_REC1|SYS_C003290131|COD_CIA
A2109121_VCR_REC1|SYS_C003290132|NUM_COTACAO
A2109121_VCR_REC1|SYS_C003290139|COD_SECTOR
A2109121_VCR_REC1|SYS_C003290133|COD_SECTOR
A2109121_VCR_REC1|SYS_C003290139|COD_RAMO
A2109121_VCR_REC1|SYS_C003290134|COD_RAMO
A2109121_VCR_REC1|SYS_C003290139|NUM_VERSAO
A2109121_VCR_REC1|SYS_C003290135|NUM_VERSAO
A2109121_VCR_REC1|SYS_C003290136|COD_STATUS
A2109121_VCR_REC1|SYS_C003290137|COD_EVENTO_NEGOCIO
A2109121_VCR_REC1|SYS_C003290140|COD_EVENTO_NEGOCIO
A2109126_VCR_REC1|SYS_C003290149|COD_CIA
A2109126_VCR_REC1|SYS_C003290150|COD_ITEM
A2109126_VCR_REC1|SYS_C003290151|NUM_COTACAO
A2109453_VCR|SYS_C003735192|COD_CIA
A2109453_VCR|SYS_C003735192|COD_USU
A2109126_VCR_REC1|SYS_C003290152|COD_STATUS_VALIDACAO_CALCULO
A2109129_VCR_REC1|SYS_C003290153|COD_ITEM
A2109129_VCR_REC1|SYS_C003290154|NUM_COTACAO
A2109129_VCR_REC1|SYS_C003290155|COD_ITEM_COBERTURA
A2109129_VCR_REC1|SYS_C003290156|COD_CIA
A2998001_VCR|PK_A2998001_VCR|NUM_APLI
A2998001_VCR|SYS_C003449085|NUM_APLI
A2998001_VCR|PK_A2998001_VCR|NUM_SPTO_APLI
A2998001_VCR|SYS_C003449086|NUM_SPTO_APLI
A2998001_VCR|PK_A2998001_VCR|COD_SUSEP_VCR
A2998001_VCR|SYS_C003449087|COD_SUSEP_VCR
A2998001_VCR|PK_A2998001_VCR|COD_CORR_VCR
A2998001_VCR|SYS_C003449088|COD_CORR_VCR
A2998001_VCR|SYS_C003449089|COD_SECTOR
A2998001_VCR|PK_A2998001_VCR|COD_SECTOR
A2998001_VCR|PK_A2998001_VCR|COD_RAMO
A2998001_VCR|SYS_C003449090|COD_RAMO
A2998002_VCR|PK_A2998002_VCR|COD_CIA
A2998002_VCR|SYS_C003449091|COD_CIA
A2998002_VCR|PK_A2998002_VCR|NUM_POLIZA
A2998002_VCR|SYS_C003449092|NUM_POLIZA
A2998002_VCR|PK_A2998002_VCR|NUM_SPTO
A2998002_VCR|SYS_C003449093|NUM_SPTO
A2998002_VCR|PK_A2998002_VCR|NUM_APLI
A2998002_VCR|SYS_C003449094|NUM_APLI
A2998002_VCR|SYS_C003449095|NUM_SPTO_APLI
A2998002_VCR|PK_A2998002_VCR|NUM_SPTO_APLI
A2998002_VCR|PK_A2998002_VCR|NUM_CUOTA
A2998002_VCR|SYS_C003449096|NUM_CUOTA
A2998002_VCR|PK_A2998002_VCR|NUM_MVTO
A2998002_VCR|SYS_C003449097|NUM_MVTO
A2998002_VCR|PK_A2998002_VCR|COD_SUSEP_VCR
A2998002_VCR|SYS_C003449098|COD_SUSEP_VCR
A2998002_VCR|PK_A2998002_VCR|COD_CORR_VCR
A2998002_VCR|SYS_C003449099|COD_CORR_VCR
A2998002_VCR|PK_A2998002_VCR|COD_SECTOR
A2998002_VCR|SYS_C003449100|COD_SECTOR
A2998002_VCR|SYS_C003449101|COD_RAMO
A2998002_VCR|PK_A2998002_VCR|COD_RAMO
A2998003_VCR|PK_A2998003_VCR|COD_CIA
A2998003_VCR|SYS_C003449102|COD_CIA
A2998003_VCR|PK_A2998003_VCR|COD_SECTOR
A2998003_VCR|SYS_C003449103|COD_SECTOR
A2998003_VCR|PK_A2998003_VCR|COD_RAMO
A2998003_VCR|SYS_C003449104|COD_RAMO
A2998003_VCR|PK_A2998003_VCR|NUM_POLIZA
A2998003_VCR|SYS_C003449105|NUM_POLIZA
A2998003_VCR|PK_A2998003_VCR|NUM_SPTO
A2998003_VCR|SYS_C003449106|NUM_SPTO
A2998003_VCR|PK_A2998003_VCR|NUM_APLI
A2998003_VCR|SYS_C003449107|NUM_APLI
A2998003_VCR|PK_A2998003_VCR|NUM_SPTO_APLI
A2998003_VCR|SYS_C003449108|NUM_SPTO_APLI
A2998003_VCR|PK_A2998003_VCR|NUM_RIESGO
A2998003_VCR|SYS_C003449109|NUM_RIESGO
A2998003_VCR|PK_A2998003_VCR|COD_COB
A2998003_VCR|SYS_C003449110|COD_COB
A7009003_VCR|SYS_C003222077|NUM_SECU_SINI_VCR
A7009003_VCR|SYS_C003222078|COD_NIVEL
A7009003_VCR|SYS_C003222079|COD_GRUPO_SINI_VCR
A7009003_VCR|SYS_C003222080|NUM_SECU_PERI_VCR
A7009003_VCR|SYS_C003222081|NUM_ORDEN_PERI_VCR
A7009003_VCR|SYS_C003222082|FEC_EQUIPO_SINI_VCR
A7009003_VCR|SYS_C003222083|MCA_EST_PERI_VCR
A7009003_VCR|SYS_C003222084|COD_CIA
A7009001_VCR|SYS_C003222085|COD_CIA
A7009001_VCR|SYS_C003222086|NUM_SECU_PERI_VCR
A7009016_VCR|SYS_C003222087|NUM_SECU_SINI_VCR
A7009016_VCR|SYS_C003222088|NUM_ORDEN_MOVP_VCR
A7009016_VCR|SYS_C003222089|MCA_EST_MOVP_VCR
A7009016_VCR|SYS_C003222090|COD_NIVEL
A7009016_VCR|SYS_C003222091|COD_GRUPO_SINI_VCR
A7009016_VCR|SYS_C003222092|COD_CIA
A7009031_VCR|SYS_C003222093|COD_RAMO
A7009031_VCR|SYS_C003222094|COD_EMP_RECEP_VCR
A7009031_VCR|SYS_C003222095|NUM_PROTOCOLO_VCR
A7009031_VCR|SYS_C003222096|COD_NIVEL_SINI_VCR
A7009031_VCR|SYS_C003222097|COD_GRUPO_SINI_VCR
A7009031_VCR|SYS_C003222098|NUM_TRC_VCR
A7009031_VCR|SYS_C003222099|FEC_EQUIPO_VCR
A7009031_VCR|SYS_C003222100|NUM_HORA_EQUIPO_VCR
A7009031_VCR|SYS_C003222101|COD_CIA
A7040600_VCR|SYS_C003222102|COD_CIA
A7040600_VCR|SYS_C003222103|COD_INSP
A7040600_VCR|SYS_C003222104|FECHA_INSP_REAL
A7040600_VCR|SYS_C003222105|COD_NIVEL
A7040600_VCR|SYS_C003222106|COD_GRUPO
A7040600_VCR|SYS_C003222107|MOTIVO_INSP
A7040600_VCR|SYS_C003222108|FECHA_EQUIPO
A7040600_VCR|SYS_C003222109|NRO_EXPED
A7040600_VCR|SYS_C003222110|KM_RODADO
A7040600_VCR|SYS_C003222111|NRO_ORDEN_VISITA
B7003030_VCR|SYS_C003222112|COD_CIA
B7003030_VCR|SYS_C003222113|NUM_SECU_SINI
B7003030_VCR|SYS_C003222114|COD_GRUPO
B7003030_VCR|SYS_C003222115|COD_NIVEL
B7003030_VCR|SYS_C003222116|NRO_ORDEM
B7003030_VCR|SYS_C003222117|COD_LEGENDA
B7003030_VCR|SYS_C003222118|COD_PERITO
B7003030_VCR|SYS_C003222119|DATA_VISITA
B7003030_VCR|SYS_C003222120|FECHA_EQUIPO
H2009020_VCR|PK_H2009020_VCR|COD_CIA
H2009020_VCR|SYS_C004264278|COD_CIA
H2009020_VCR|PK_H2009020_VCR|FEC_PROCESO
H2009020_VCR|SYS_C004264279|FEC_PROCESO
H2009020_VCR|PK_H2009020_VCR|TIP_REG_VCR
H2009020_VCR|SYS_C004264280|TIP_REG_VCR
H2009020_VCR|SYS_C004264281|COD_CIA_SUSEP_VCR
H2009020_VCR|SYS_C004264282|COD_SUCURSAL_VCR
H2009020_VCR|SYS_C004264283|COD_GRUPO_VCR
H2009020_VCR|PK_H2009020_VCR|COD_RAMO_CONTABIL
H2009020_VCR|SYS_C004264284|COD_RAMO_CONTABIL
H2009020_VCR|PK_H2009020_VCR|NUM_POLIZA
H2009020_VCR|SYS_C004264285|NUM_POLIZA
H2009020_VCR|PK_H2009020_VCR|NUM_SPTO
H2009020_VCR|SYS_C004264286|NUM_SPTO
H2009020_VCR|PK_H2009020_VCR|NUM_APLI
H2009020_VCR|SYS_C004264287|NUM_APLI
H2009020_VCR|PK_H2009020_VCR|NUM_SPTO_APLI
H2009020_VCR|SYS_C004264288|NUM_SPTO_APLI
H2009020_VCR|PK_H2009020_VCR|COD_COBERTURA_VCR
H2009020_VCR|SYS_C004264289|COD_COBERTURA_VCR
H2009020_VCR|PK_H2009020_VCR|NUM_RIESGO
A2109428_VCR|SYS_C003735878|ID_PONTEIRO_AGING
A2109428_VCR|SYS_C003735875|ID_PONTEIRO_AGING
A2109428_VCR|SYS_C003735876|COD_CIA
A2109428_VCR|SYS_C003735877|FEC_ENTRADA_AGING
A2109423_VCR|SYS_C003735882|ID_ARQUIVO_REMESSA
A2109423_VCR|SYS_C003735879|ID_ARQUIVO_REMESSA
A2109423_VCR|SYS_C003735881|ID_PROPOSTA_POLIZA_ENVIO
A2109423_VCR|SYS_C003735880|ID_PROPOSTA_POLIZA_ENVIO
A2109423_VCR|SYS_C003735883|ID_PONTEIRO_AGING
A2109424_VCR|SYS_C003735886|ID_REGISTRO_ARQUIVO_ENVIADO
A2109424_VCR|SYS_C003735884|ID_REGISTRO_ARQUIVO_ENVIADO
A2109424_VCR|SYS_C003735887|ID_PROPOSTA_POLIZA_ENVIO
A2109424_VCR|SYS_C003735885|ID_PROPOSTA_POLIZA_ENVIO
A2109426_VCR|SYS_C003735890|ID_PROPOSTA_POLIZA_RET
A2109426_VCR|SYS_C003735888|ID_PROPOSTA_POLIZA_RET
A2109426_VCR|SYS_C003735891|ID_ARQUIVO_RETORNO
A2109426_VCR|SYS_C003735889|ID_ARQUIVO_RETORNO
A2109426_VCR|SYS_C003735892|ID_PONTEIRO_AGING
A2109429_VCR|SYS_C003735895|ID_PLANO_ACAO
A2109429_VCR|SYS_C003735896|ID_PONTEIRO_AGING
A2109429_VCR|SYS_C003735894|ID_PONT_PARAM_PLANO_ACAO_AGING
A2109429_VCR|SYS_C003735893|ID_PONT_PARAM_PLANO_ACAO_AGING
A2109430_VCR|SYS_C003735901|ID_HISTORICO_OCORRENCIA
A2109430_VCR|SYS_C003735897|ID_HISTORICO_OCORRENCIA
A2109430_VCR|SYS_C003735903|ID_PARAM_CAMPO_ERRO
A2109430_VCR|SYS_C003735898|ID_PARAM_CAMPO_ERRO
A2109430_VCR|SYS_C003735904|ID_STATUS_INTEGRACAO
A2109430_VCR|SYS_C003735899|ID_STATUS_INTEGRACAO
A2109430_VCR|SYS_C003735905|ID_PONTEIRO_AGING
A2109430_VCR|SYS_C003735900|ID_PONTEIRO_AGING
A2109430_VCR|SYS_C003735902|ID_PONTEIRO_ENVIO_RETORNO
A2109431_VCR|SYS_C003735910|ID_REG_ARQUIVO_ENVIADO
A2109431_VCR|SYS_C003735906|ID_REG_ARQUIVO_ENVIADO
A2109431_VCR|SYS_C003735907|NUM_TIP_REGISTRO
A2109431_VCR|SYS_C003735908|NOM_LINHA_REGISTRO
A2109431_VCR|SYS_C003735911|ID_PROPOSTA_POLIZA_RET
A2109431_VCR|SYS_C003735909|ID_PROPOSTA_POLIZA_RET
A2109432_VCR|SYS_C003735918|ID_POLIZA_PENDENTE
A2109432_VCR|SYS_C003735912|ID_POLIZA_PENDENTE
A2109432_VCR|SYS_C003735920|ID_CAMPO
A2109432_VCR|SYS_C003735913|ID_CAMPO
A2109432_VCR|SYS_C003735921|ID_ERRO
A2109432_VCR|SYS_C003735914|ID_ERRO
A2109432_VCR|SYS_C003735915|FEC_ENTRADA_AGING
A2109432_VCR|SYS_C003735916|FEC_SYS_OPERACIONAL
A2109432_VCR|CK_FLG_ATT_USUARIO|FLG_STATUS_ATUALIZ_USUARIO
A2109432_VCR|SYS_C003735917|FLG_STATUS_ATUALIZ_USUARIO
A1000721|A1000721_PK|COD_CIA
A1000721|SYS_C004228836|COD_CIA
A1000721|A1000721_PK|COD_CANAL1
A1000721|SYS_C004228837|COD_CANAL1
A1000721|SYS_C004228838|MCA_INH
A1000721|SYS_C004228839|COD_USR
A1000721|SYS_C004228840|FEC_ACTU
A1000722|A1000722_PK|COD_CIA
A1000722|SYS_C004228842|COD_CIA
A1000722|A1000722_PK|COD_CANAL2
A1000722|SYS_C004228843|COD_CANAL2
A1000722|SYS_C004228844|COD_CANAL1
A1000722|SYS_C004228845|MCA_INH
A1000722|SYS_C004228846|COD_USR
A1000722|SYS_C004228847|FEC_ACTU
A1000723|A1000723_PK|COD_CIA
A1000723|SYS_C004228849|COD_CIA
A1000723|A1000723_PK|COD_CANAL3
A1000723|SYS_C004228850|COD_CANAL3
A1000723|SYS_C004228851|COD_CANAL2
A1000723|SYS_C004228852|COD_CANAL1
A1000723|SYS_C004228853|MCA_INH
A1000723|SYS_C004228854|COD_USR
A1000723|SYS_C004228855|FEC_ACTU
A1000724|A1000724_PK|COD_CIA
A1000724|SYS_C004228857|COD_CIA
A1000724|A1000724_PK|COD_AGT
A1000724|SYS_C004228858|COD_AGT
A1000724|A1000724_PK|COD_CANAL3
A1000724|SYS_C004228859|COD_CANAL3
A1000724|A1000724_PK|FEC_VALIDEZ
A1000724|SYS_C004228860|FEC_VALIDEZ
A1000724|SYS_C004228861|MCA_INH
A1000724|SYS_C004228862|COD_USR
A1000724|SYS_C004228863|FEC_ACTU
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfqA1bgUwrOQh2LiA==$0|COD_CIA
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfjA1bgUwrOQh2LiA==$0|COD_CIA
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfqA1bgUwrOQh2LiA==$0|NUM_POLIZA
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfkA1bgUwrOQh2LiA==$0|NUM_POLIZA
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfqA1bgUwrOQh2LiA==$0|NUM_SPTO
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYflA1bgUwrOQh2LiA==$0|NUM_SPTO
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfqA1bgUwrOQh2LiA==$0|FEC_CALCULO
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfmA1bgUwrOQh2LiA==$0|FEC_CALCULO
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfqA1bgUwrOQh2LiA==$0|NUM_ORDEN
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfnA1bgUwrOQh2LiA==$0|NUM_ORDEN
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfoA1bgUwrOQh2LiA==$0|COD_USR
BIN$iKYcVYftA1bgUwrOQh2LiA==$0|BIN$iKYcVYfpA1bgUwrOQh2LiA==$0|FEC_ACTU
A7009376_VCR|PK_A7009376_VCR|NUM_SEQ
