select t.TABLE_NAME || '|' ||
       s.COLUMN_NAME || '|' ||
       s.DATA_TYPE || '|' ||
	   s.DATA_LENGTH || '|' ||
	   s.DATA_PRECISION || '|' ||
	   t.NUM_ROWS
from DBA_TABLES t,DBA_TAB_COLUMNS s
where t.table_name = s.table_name
and   t.OWNER  = '&schema';
&schema: GDESPADM
GD_SINISTRO|NO_APOLICE|VARCHAR2|13||14149
GD_SINISTRO|NO_SINISTRO|NUMBER|22|15|14149
GD_SINISTRO|CD_REFERENCIA_SINISTRO|VARCHAR2|15||14149
GD_SINISTRO|DT_AVISO_SINISTRO|DATE|7||14149
GD_SINISTRO|DT_SINISTRO|DATE|7||14149
GD_SINISTRO|DT_ABERTURA_SINISTRO|DATE|7||14149
GD_SINISTRO|NO_RISCO|NUMBER|22|6|14149
GD_SINISTRO|CD_INTERNO|NUMBER|22|10|14149
GD_SINISTRO|CD_SUSEP|VARCHAR2|15||14149
GD_SINISTRO|TP_DOCUMENTO_CORRETOR|VARCHAR2|3||14149
GD_SINISTRO|CD_DOCUMENTO_CORRETOR|VARCHAR2|20||14149
GD_SINISTRO|NM_CORRETOR|VARCHAR2|120||14149
GD_SINISTRO|CD_DDD_CORRETOR|VARCHAR2|5||14149
GD_SINISTRO|NO_TELEFONE_CORRETOR|VARCHAR2|14||14149
GD_SINISTRO|EMAIL_CORRETOR|VARCHAR2|60||14149
GD_SINISTRO|CD_CAMPANHA|NUMBER|22|5|14149
GD_SINISTRO|DS_CAMPANHA|VARCHAR2|50||14149
GD_SINISTRO|NM_SEGMENTO|VARCHAR2|30||14149
GD_SINISTRO|CD_AGENCIA|VARCHAR2|15||14149
GD_SINISTRO|NM_AGENCIA|VARCHAR2|50||14149
GD_SINISTRO|ID_SEGMENTO|VARCHAR2|10||14149
GD_EVENTO_X_STATUS|ID_EVENTO|NUMBER|22||67
GD_EVENTO_X_STATUS|ID_STATUS_PROCESSO|NUMBER|22||67
GD_EVENTO_X_STATUS|FL_TEM_ALERTA|CHAR|1||67
GD_EVENTO_X_STATUS|FL_TEM_CRONOLOGIA|CHAR|1||67
GD_EVENTO_X_STATUS|DT_CADASTRO|TIMESTAMP(6)|11||67
GD_SUBMODELO|ID|NUMBER|22||0
GD_SUBMODELO|DS_SUBMODELO|VARCHAR2|100||0
GD_MODELO|ID|NUMBER|22||0
GD_MODELO|DS_MODELO|VARCHAR2|100||0
GD_MARCA|ID|NUMBER|22||0
GD_MARCA|DS_MARCA|VARCHAR2|100||0
GD_EXPEDIENTE|NO_EXPEDIENTE|NUMBER|22|15|14208
GD_EXPEDIENTE|ID_CIA|NUMBER|22|2|14208
GD_EXPEDIENTE|NO_SINISTRO|NUMBER|22|15|14208
GD_EXPEDIENTE|DS_EXPEDIENTE|VARCHAR2|3||14208
GD_EXPEDIENTE|CD_ANALISTA_TW|NUMBER|22|6|14208
GD_EXPEDIENTE|DS_DOCUMENTO_ANALISTA_TW|VARCHAR2|20||14208
GD_EXPEDIENTE|NM_ANALISTA_TW|VARCHAR2|120||14208
GD_EXPEDIENTE|EMAIL_ANALISTA_TW|VARCHAR2|60||14208
GD_EXPEDIENTE|ID_CTS|NUMBER|22|4|14208
GD_EXPEDIENTE|TP_DOCUMENTO|VARCHAR2|3||14208
GD_EXPEDIENTE|CD_DOCUMENTO|VARCHAR2|20||14208
GD_EXPEDIENTE|NM_COMPLETO|VARCHAR2|150||14208
GD_EXPEDIENTE|ID_MARCA|NUMBER|22|3|14208
GD_EXPEDIENTE|ID_MODELO|NUMBER|22|3|14208
GD_EXPEDIENTE|ID_SUB_MODELO|NUMBER|22|3|14208
GD_EXPEDIENTE|DS_VEICULO|VARCHAR2|100||14208
GD_EXPEDIENTE|CD_ANO_VEICULO|NUMBER|22|4|14208
GD_EXPEDIENTE|CD_ANO_SUB_MODELO|NUMBER|22|4|14208
GD_EXPEDIENTE|CD_TIPO_VEICULO|NUMBER|22|3|14208
GD_EXPEDIENTE|CD_PLACA_VEICULO|VARCHAR2|20||14208
GD_EXPEDIENTE|CD_CHASSI_VEICULO|VARCHAR2|20||14208
GD_EXPEDIENTE|CD_COR|NUMBER|22|4|14208
GD_EXPEDIENTE|DS_COR|VARCHAR2|30||14208
GD_EXPEDIENTE|TP_MERCADO|VARCHAR2|1||14208
GD_EXPEDIENTE|VL_PC_AJUSTE_TB_FIPE|NUMBER|22|5|14208
GD_EXPEDIENTE|CD_VEICULO_FIPE|VARCHAR2|10||14208
GD_EXPEDIENTE|VL_SUB_MODELO|NUMBER|22|20|14208
GD_EXPEDIENTE|NO_RENAVAM|VARCHAR2|15||14208
GD_EXPEDIENTE|NO_MOTOR|VARCHAR2|20||14208
GD_EXPEDIENTE|ID_RESTRICAO|VARCHAR2|2||14208
GD_EXPEDIENTE|ID_FINANCIAMENTO|VARCHAR2|1||14208
GD_EXPEDIENTE|FL_SOLICITA_CHAVE|VARCHAR2|1||14208
GD_EXPEDIENTE|DDD|VARCHAR2|3||14208
GD_EXPEDIENTE|TELEFONE|VARCHAR2|14||14208
GD_EXPEDIENTE|EMAIL|VARCHAR2|60||14208
GD_EXPEDIENTE|DS_OBSERVACAO|VARCHAR2|2000||14208
GD_EXPEDIENTE|VL_FIPE|NUMBER|22|20|14208
GD_EXPEDIENTE|TP_MODALIDADE_CONTRATACAO|VARCHAR2|100||14208
GD_EXPEDIENTE|MODALIDADE|VARCHAR2|100||14208
