&schema: NCMADM
ENDOSSOGERAL|VALORCOMISSAOPORCOBRANCA|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCOMISSAOPORCOBRANCAANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCOMISSAODEVEDOR|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCOMISSAODEVEDORANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCOMISSAOTOTALEMISSAO|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCOMISSAOTOTALEMISSAOANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCUSTODEVEDOR|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCUSTODEVEDORANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALDEVEDOR|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALDEVEDORANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGARANUAL|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGARANUALANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORLIQUIDODEVEDOR|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORLIQUIDODEVEDORANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORLIQUIDOAPAGAREMISSAOANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORLIQUIDOAPAGAREMISSAO|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGAREMISSAOANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGAREMISSAO|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCUSTOEMISSAO|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORCUSTOEMISSAOANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALCONTRATADOANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGARINICIALANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGARANTES|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALCONTRATADO|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGARINICIAL|NUMBER|22|38|3343938
ENDOSSOGERAL|VALORTOTALAPAGAR|NUMBER|22|38|3343938
ENDOSSOGERAL|GERAKITENDOSSOGERAL|NUMBER|22|1|3343938
ENDOSSOGERAL|NUMERO|NUMBER|22|20|3343938
ENDOSSOGERAL|ESTADOENDOSSO|VARCHAR2|255||3343938
ENDOSSOGERAL|VENCIMENTOCOBRANCA_ID|NUMBER|22|20|3343938
ENDOSSOGERAL|PLANOPRODUTO_ID|NUMBER|22|20|3343938
ENDOSSOGERAL|DADOSBANCARIOSCOBRANCA_ID|NUMBER|22|20|3343938
ENDOSSOGERAL|ORIGEM|NUMBER|22|20|3343938
ENDOSSOGERAL|OBSERVACAO|VARCHAR2|576||3343938
ENDOSSOGERAL|PROPOSTA_ID|NUMBER|22|20|3343938
ENDOSSOGERAL|USEROWNER_ID|NUMBER|22|20|3343938
ENDOSSOGERAL|TIPOMOVIMENTACAO|NUMBER|22|20|3343938
ENDOSSOGERAL|DATASOLICITACAO|DATE|7||3343938
ENDOSSOGERAL|CODIGOERRO|NUMBER|22|20|3343938
ENDOSSOGERAL|DESCRIPTION|VARCHAR2|255||3343938
ENDOSSOGERAL|DATACADASTRO|TIMESTAMP(6)|11||3343938
ENDOSSOGERAL|ID|NUMBER|22|20|3343938
ENDOSSOGERAL|VL_IOF_RESIDUAL|NUMBER|22|15|3343938
ENDOSSOGERAL|VL_IOF_RESIDUAL_ANTES|NUMBER|22|15|3343938
ENDOSSOCANCELAMENTO|DT_QUITACAO|DATE|7||583684
ENDOSSOCANCELAMENTO|VL_RESTITUIR|NUMBER|22|15|583684
ENDOSSOCANCELAMENTO|DT_ACEITACAO|DATE|7||583684
ENDOSSOCANCELAMENTO|DS_RETORNO_ACEITACAO|VARCHAR2|50||583684
ENDOSSOCANCELAMENTO|ARQUIVOGERADO_ID|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|NUMEROFATURAENDOSSO_ID|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|DATAVIGENCIAFIM|TIMESTAMP(6)|11||583684
ENDOSSOCANCELAMENTO|DATAVIGENCIAINICIO|TIMESTAMP(6)|11||583684
ENDOSSOCANCELAMENTO|DATAEMISSAOFIM|TIMESTAMP(6)|11||583684
ENDOSSOCANCELAMENTO|DATAEMISSAOINICIO|TIMESTAMP(6)|11||583684
ENDOSSOCANCELAMENTO|NUMERO|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|ESTADOENDOSSO|VARCHAR2|255||583684
ENDOSSOCANCELAMENTO|ORIGEM|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|MOTIVOCANCELAMENTO_ID|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|OBSERVACAO|VARCHAR2|576||583684
ENDOSSOCANCELAMENTO|PROPOSTA_ID|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|USEROWNER_ID|NUMBER|22|20|583684
ENDOSSOCANCELAMENTO|TIPOMOVIMENTACAO|NUMBER|22||583684
ENDOSSOCANCELAMENTO|DATASOLICITACAO|DATE|7||583684
ENDOSSOCANCELAMENTO|CODIGOERRO|NUMBER|22||583684
ENDOSSOCANCELAMENTO|DESCRIPTION|VARCHAR2|255||583684
ENDOSSOCANCELAMENTO|DATACADASTRO|TIMESTAMP(6)|11||583684
ENDOSSOCANCELAMENTO|ID|NUMBER|22|20|583684
ENDERECO|CODIGO_MIGRACAO|NUMBER|22||2714700
ENDERECO|UFNAONORMALIZADA|VARCHAR2|255||2714700
ENDERECO|MUNICIPIOASSTRING|VARCHAR2|255||2714700
ENDERECO|MUNICIPIO_ID|NUMBER|22|20|2714700
ENDERECO|USEROWNER_ID|NUMBER|22|20|2714700
ENDERECO|NUMERO|VARCHAR2|255||2714700
ENDERECO|LOGRADOURO|VARCHAR2|255||2714700
ENDERECO|COMPLEMENTO|VARCHAR2|255||2714700
ENDERECO|CEP|VARCHAR2|255||2714700
ENDERECO|BAIRRO|VARCHAR2|255||2714700
ENDERECO|DESCRIPTION|VARCHAR2|255||2714700
ENDERECO|DATACADASTRO|TIMESTAMP(6)|11||2714700
ENDERECO|ID|NUMBER|22|20|2714700
EME_RO_PAGTORESGATES|PROPOSTA_ID|NUMBER|22|20|4498
EME_RO_PAGTORESGATES|NO_MODALIDADE|VARCHAR2|5||4498
EME_RO_PAGTORESGATES|NO_AGENCIA_ANGARIADORA|VARCHAR2|5||4498
EME_RO_PAGTORESGATES|VL_LIQUIDO|NUMBER|22|18|4498
EME_RO_PAGTORESGATES|VL_IRRF|NUMBER|22|18|4498
EME_RO_PAGTORESGATES|VL_BRUTO|NUMBER|22|18|4498
EME_RO_PAGTORESGATES|DT_PAGAMENTO|DATE|7||4498
EME_RO_PAGTORESGATES|NO_CNPJ_CIA|VARCHAR2|18||4498
EME_RO_PAGTORESGATES|DT_NASCIMENTO|DATE|7||4498
EME_RO_PAGTORESGATES|NO_CPF|VARCHAR2|14||4498
EME_RO_PAGTORESGATES|TP_PLANO|VARCHAR2|4||4498
EME_RO_PAGTORESGATES|TP_PRODUTO|VARCHAR2|4||4498
EME_RO_PAGTORESGATES|NO_PROCESSO_SUSEP|VARCHAR2|25||4498
EME_RO_PAGTORESGATES|NO_PROPOSTA|NUMBER|22|15|4498
EME_RO_PAGTORESGATES|NM_PARTICIPANTE|VARCHAR2|60||4498
EME_RO_PAGTORESGATES|DT_SOLICITACAO|DATE|7||4498
EME_RO_PAGTORESGATES|CD_CIA_SUSEP|CHAR|5||4498
EME_RO_CONTRIREC|FATURAPROPOSTA_ID|NUMBER|22|20|183840
EME_RO_CONTRIREC|DADOSBANCARIOSCOBRANCA_ID|NUMBER|22|20|183840
EME_RO_CONTRIREC|PROPOSTA_ID|NUMBER|22|20|183840
EME_RO_CONTRIREC|NO_MODALIDADE|VARCHAR2|255||183840
EME_RO_CONTRIREC|NO_AGENCIA_ANGARIADORA|VARCHAR2|510||183840
EME_RO_CONTRIREC|PC_CARREGAMENTO|NUMBER|22||183840
EME_RO_CONTRIREC|VL_CARREGAMENTO|NUMBER|22||183840
EME_RO_CONTRIREC|NO_ORDEM_CONTRIBUICAO|NUMBER|22||183840
EME_RO_CONTRIREC|VL_PAGO|FLOAT|22|126|183840
EME_RO_CONTRIREC|NO_CNPJ_CIA|CHAR|18||183840
EME_RO_CONTRIREC|SG_UF_PARTICIPANTE|VARCHAR2|255||183840
EME_RO_CONTRIREC|NO_CPF_PARTICIPANTE|VARCHAR2|255||183840
EME_RO_CONTRIREC|TP_PLANO|VARCHAR2|4||183840
EME_RO_CONTRIREC|TP_PRODUTO|VARCHAR2|4||183840
EME_RO_CONTRIREC|NO_PROPOSTA|NUMBER|22|15|183840
EME_RO_CONTRIREC|NO_PROCESSO_SUSEP|VARCHAR2|255||183840
EME_RO_CONTRIREC|NM_PARTICIPANTE|VARCHAR2|255||183840
EME_RO_CONTRIREC|DT_REFER|DATE|7||183840
EME_RO_CONTRIREC|CD_CIA_SUSEP|CHAR|5||183840
EME_RESPREM|PROPOSTA_ID|NUMBER|22|20|8610
EME_RESPREM|NO_MODALIDADE|VARCHAR2|255||8610
EME_RESPREM|NO_AGENCIA_ANGARIADORA|VARCHAR2|510||8610
EME_RESPREM|CD_COLET|CHAR|1||8610
EME_RESPREM|VL_PREMIO_NAO_GANHO|NUMBER|22|38|8610
EME_RESPREM|VL_COSSEGURO_CEDIDO|NUMBER|22||8610
EME_RESPREM|VL_PREMIO|NUMBER|22|38|8610
EME_RESPREM|DT_FIM_VIGENCIA|DATE|7||8610
EME_RESPREM|DT_INICIO_VIGENCIA|DATE|7||8610
EME_RESPREM|DT_EMISSAO|DATE|7||8610
EME_RESPREM|DT_PROPOSTA|DATE|7||8610
EME_RESPREM|NO_PROPOSTA|NUMBER|22|15|8610
EME_RESPREM|NO_ENDOSSO|NUMBER|22||8610
EME_RESPREM|NO_APOLICE|NUMBER|22|16|8610
EME_RESPREM|NO_RAMO|VARCHAR2|255||8610
EME_RESPREM|TP_MOVIMENTO|NUMBER|22||8610
EME_RESPREM|DT_BASE|DATE|7||8610
EME_RESPREM|NO_CIA_SUSEP|CHAR|5||8610
EME_RESBENEFACONC_PART_TMP|NO_PROPOSTA|NUMBER|22|20|286370
EME_RESBENEFACONC_PART_TMP|VL_RESERVA|NUMBER|22|15|286370
EME_RESBENEFACONC_PART|NO_IDADE_ING_PLSNO_F|NUMBER|22|5|287575
EME_RESBENEFACONC_PART|NO_IDADE_ING_PLANO|NUMBER|22|5|287575
EME_RESBENEFACONC_PART|DT_INGRESSO_PLANO|DATE|7||287575
EME_RESBENEFACONC_PART|DT_NASCIMENTO|DATE|7||287575
EME_RESBENEFACONC_PART|NM_PARTICIPANTE|VARCHAR2|60||287575
EME_RESBENEFACONC_PART|TP_PLANO|VARCHAR2|4||287575
EME_RESBENEFACONC_PART|TP_PRODUTO|VARCHAR2|4||287575
EME_RESBENEFACONC_PART|DT_BASE|DATE|7||287575
EME_RESBENEFACONC_PART|CD_CIA_SUSEP|VARCHAR2|5||287575
EME_RESBENEFACONC_PART|VL_RESERVA_COTA|NUMBER|22|15|287575
EME_RESBENEFACONC_PART|NO_PROPOSTA|NUMBER|22|20|287575
EME_RESBENEFACONC_PART|DADOSBANCARIOSCOBRANCA_ID|NUMBER|22|20|287575
EME_RESBENEFACONC_PART|FATURAPROPOSTA_ID|NUMBER|22|20|287575
EME_RESBENEFACONC_PART|PROPOSTA_ID|NUMBER|22|20|287575
EME_RESBENEFACONC_PART|NO_MODALIDADE|VARCHAR2|5||287575
EME_RESBENEFACONC_PART|NO_AGENCIA_ANGARIADORA|VARCHAR2|5||287575
EME_RESBENEFACONC_PART|DT_ATU_RESERVA|DATE|7||287575
EME_RESBENEFACONC_PART|VL_RESERVA|NUMBER|22|15|287575
EME_RESBENEFACONC_PART|VL_FATOR_RESERVA|NUMBER|22|15|287575
EME_RESBENEFACONC_PART|VL_BENF_CONTRATADO|NUMBER|22|15|287575
EME_RESBENEFACONC_PART|VL_CARREGAMENTO|NUMBER|22|15|287575
EME_RESBENEFACONC_PART|VL_PAGO_CONTRIB|NUMBER|22|15|287575
EME_RESBENEFACONC_PART|NO_TEMPO_CONTRIB|NUMBER|22|5|287575
EME_RESBENEFACONC_PART|NO_MESES_DIFERIMENTO|NUMBER|22|5|287575
EME_RESBENEFACONC_PART|NO_CNPJ_CIA|VARCHAR2|18||287575
EME_RESBENEFACONC|NO_PROPOSTA|NUMBER|22|20|106725
EME_RESBENEFACONC|DADOSBANCARIOSCOBRANCA_ID|NUMBER|22|20|106725
EME_RESBENEFACONC|FATURAPROPOSTA_ID|NUMBER|22|20|106725
EME_RESBENEFACONC|PROPOSTA_ID|NUMBER|22|20|106725
EME_RESBENEFACONC|NO_MODALIDADE|VARCHAR2|5||106725
EME_RESBENEFACONC|NO_AGENCIA_ANGARIADORA|VARCHAR2|5||106725
EME_RESBENEFACONC|DT_ATU_RESERVA|DATE|7||106725
EME_RESBENEFACONC|VL_RESERVA|NUMBER|22|15|106725
EME_RESBENEFACONC|VL_FATOR_RESERVA|NUMBER|22|15|106725
EME_RESBENEFACONC|VL_BENF_CONTRATADO|NUMBER|22|15|106725
EME_RESBENEFACONC|VL_CARREGAMENTO|NUMBER|22|15|106725
EME_RESBENEFACONC|VL_PAGO_CONTRIB|NUMBER|22|15|106725
EME_RESBENEFACONC|NO_TEMPO_CONTRIB|VARCHAR2|4||106725
EME_RESBENEFACONC|NO_MESES_DIFERIMENTO|VARCHAR2|4||106725
EME_RESBENEFACONC|NO_CNPJ_CIA|VARCHAR2|18||106725
EME_RESBENEFACONC|NO_IDADE_ING_PLSNO_F|VARCHAR2|4||106725
EME_RESBENEFACONC|NO_IDADE_ING_PLANO|NUMBER|22||106725
EME_RESBENEFACONC|DT_INGRESSO_PLANO|DATE|7||106725
EME_RESBENEFACONC|DT_NASCIMENTO|DATE|7||106725
EME_RESBENEFACONC|NM_PARTICIPANTE|VARCHAR2|60||106725
EME_RESBENEFACONC|TP_PLANO|VARCHAR2|4||106725
EME_RESBENEFACONC|TP_PRODUTO|VARCHAR2|4||106725
EME_RESBENEFACONC|DT_BASE|DATE|7||106725
EME_RESBENEFACONC|CD_CIA_SUSEP|VARCHAR2|5||106725
EME_RENOVACAO|VALORTOTALAPAGAR|NUMBER|22|38|1596
EME_RENOVACAO|VALORTOTALCONTRATADO|NUMBER|22|38|1596
EME_RENOVACAO|VALORIOFDEVEDOR|NUMBER|22|38|1596
EME_RENOVACAO|VALORLIQUIDODEVEDOR|NUMBER|22|38|1596
EME_RENOVACAO|VALORTOTALDEVEDOR|NUMBER|22|38|1596
EME_RENOVACAO|VALORLIQUIDOAPAGAREMISSAO|NUMBER|22|38|1596
EME_RENOVACAO|VALORTOTALAPAGAREMISSAO|NUMBER|22|38|1596
EME_RENOVACAO|DATAEMISSAOFIMRENOVACAO|DATE|7||1596
EME_RENOVACAO|DATAEMISSAOINICIORENOVACAO|DATE|7||1596
EME_RENOVACAO|DATAEMISSAOFIM|DATE|7||1596
EME_RENOVACAO|DATAEMISSAOINICIO|DATE|7||1596
EME_RENOVACAO|DATAVIGENCIAINICIO|DATE|7||1596
EME_RENOVACAO|DATAVIGENCIAFIM|DATE|7||1596
EME_RENOVACAO|DATACONTRATACAO|DATE|7||1596
EME_RENOVACAO|DATAACEITACAO|DATE|7||1596
EME_RENOVACAO|DATAEMISSAORENOVACAO|DATE|7||1596
EME_RENOVACAO|PROPOSTA_ID|NUMBER|22|20|1596
EME_REL_POR|CD_PROPOSTA|NUMBER|22|9|94775
EME_REL_POR|PC_CARREGAMENTO|NUMBER|22|9|94775
EME_REL_POR|VL_RESERVA|NUMBER|22|15|94775
EME_REL_POR|VL_BENEFICIO|NUMBER|22|15|94775
EME_REL_POR|VL_CARREGAMENTO|NUMBER|22|15|94775
EME_REL_POR|VL_CONTRIBUICAO_LIQUIDA|NUMBER|22|15|94775
EME_REL_POR|VL_CONTRIBUICAO|NUMBER|22|15|94775
EME_REL_POR|DT_NASCIMENTO_RESP|DATE|7||94775
EME_REL_POR|DT_NASCIMENTO|DATE|7||94775
EME_REL_POR|DEC_COBERTURA|VARCHAR2|255||94775
EME_REL_POR|CD_COBERTURA|NUMBER|22|9|94775
EME_REL_POR|NUMEROSUSEP|VARCHAR2|255||94775
EME_REL_POR|NO_PROPOSTA|NUMBER|22|20|94775
EME_REL_POR|NO_MODALIDADE|NUMBER|22|9|94775
EME_QA_PMBAC_TMP_DEZ_08|DT_BASE|DATE|7||301965
EME_QA_PMBAC_TMP_DEZ_08|VL_PMBAC_COTAS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_BENEFICIO_COTAS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_RESGATES_COTAS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_PORTABILIDADE_COTAS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_CONTRUIBUICAO_COTAS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_PMBAC_ANTERIOR_COTAS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_PMBAC_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_RENTABILIDADE_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_BENEFICIO_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_RESGATES_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_PORTABILIDADE_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_CONTRUIBUICAO_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|VL_PMBAC_ANTERIOR_REAIS|NUMBER|22|15|301965
EME_QA_PMBAC_TMP_DEZ_08|COBERTURA_ID|NUMBER|22|20|301965
EME_QA_PMBAC_TMP_DEZ_08|PRODUTO_ID|NUMBER|22|20|301965
EME_QA_PMBAC_TMP_DEZ_08|PROPOSTA_ID|NUMBER|22|20|301965
EME_QA_PMBAC_TMP|DT_BASE|DATE|7||338240
EME_QA_PMBAC_TMP|VL_PMBAC_COTAS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_BENEFICIO_COTAS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_RESGATES_COTAS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_PORTABILIDADE_COTAS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_CONTRUIBUICAO_COTAS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_PMBAC_ANTERIOR_COTAS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_PMBAC_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_RENTABILIDADE_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_BENEFICIO_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_RESGATES_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_PORTABILIDADE_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_CONTRUIBUICAO_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|VL_PMBAC_ANTERIOR_REAIS|NUMBER|22|15|338240
EME_QA_PMBAC_TMP|COBERTURA_ID|NUMBER|22|20|338240
EME_QA_PMBAC_TMP|PRODUTO_ID|NUMBER|22|20|338240
EME_QA_PMBAC_TMP|PROPOSTA_ID|NUMBER|22|20|338240
EME_PREMRECEB|NO_MODALIDADE|NUMBER|22|5|269390
EME_PREMRECEB|NO_AGENCIA_ANGARIADORA|VARCHAR2|5||269390
EME_PREMRECEB|VL_COBRADO|FLOAT|22|126|269390
EME_PREMRECEB|VL_MULTA|NUMBER|22||269390
EME_PREMRECEB|VL_DESCONTO|NUMBER|22||269390
EME_PREMRECEB|VL_DOCUMENTO|FLOAT|22|126|269390
EME_PREMRECEB|NO_NOSSO_NUMERO|NUMBER|22||269390
EME_PREMRECEB|NO_AGENCIA_CEDENTE|VARCHAR2|255||269390
EME_PREMRECEB|NO_DOCUMENTO|NUMBER|22||269390
EME_PREMRECEB|NO_BOLETO|NUMBER|22||269390
EME_PREMRECEB|NO_CNPJ_BANCO|CHAR|4||269390
EME_PREMRECEB|NO_BANCO|NUMBER|22||269390
EME_PREMRECEB|DT_VENCIMENTO|DATE|7||269390
EME_PREMRECEB|DT_PAGAMENTO|DATE|7||269390
EME_PREMRECEB|NO_PRESTACAO|NUMBER|22||269390
EME_PREMRECEB|DT_PROPOSTA|DATE|7||269390
EME_PREMRECEB|NO_PROPOSTA|NUMBER|22|15|269390
EME_PREMRECEB|NO_ENDOSSO|NUMBER|22||269390
EME_PREMRECEB|NO_APOLICE|NUMBER|22|16|269390
EME_PREMRECEB|NO_RAMO|VARCHAR2|255||269390
EME_PREMRECEB|TP_MOVIMENTO|NUMBER|22||269390
EME_PREMRECEB|DT_BASE|DATE|7||269390
EME_PREMRECEB|NO_CIA_SUSEP|VARCHAR2|5||269390
EME_PREMRECEB|FATURAPROPOSTA_ID|NUMBER|22|20|269390
EME_PREMRECEB|DADOSBANCARIOSCOBRANCA_ID|NUMBER|22|20|269390
EME_PREMRECEB|PROPOSTA_ID|NUMBER|22|20|269390
EME_PREMREC|PROPOSTA_ID|NUMBER|22|20|6406
EME_PREMREC|NO_MODALIDADE|NUMBER|22|5|6406
EME_PREMREC|CD_OFER|NUMBER|22|1|6406
EME_PREMREC|VL_IOF|FLOAT|22|126|6406
EME_PREMREC|VL_CUSTO_EMISSAO|FLOAT|22|126|6406
EME_PREMREC|VL_JUROS|NUMBER|22||6406
EME_PREMREC|VL_COSSEGURO_CEDIDO|NUMBER|22||6406
EME_PREMREC|VL_PREMIO|FLOAT|22|126|6406
EME_PREMREC|DT_FIM_VIGENCIA|DATE|7||6406
EME_PREMREC|DT_INICIO_VIGENCIA|DATE|7||6406
EME_PREMREC|DT_VENCIMENTO|DATE|7||6406
EME_PREMREC|DT_EMISSAO_PRESTACAO|DATE|7||6406
EME_PREMREC|QT_PRESTACAO|NUMBER|22||6406
EME_PREMREC|NO_PRESTACAO|NUMBER|22||6406
EME_PREMREC|DT_PROPOSTA|DATE|7||6406
EME_PREMREC|NO_PROPOSTA|NUMBER|22|15|6406
EME_PREMREC|NO_ENDOSSO|NUMBER|22||6406
EME_PREMREC|NO_APOLICE|NUMBER|22|16|6406
EME_PREMREC|NO_RAMO|VARCHAR2|255||6406
EME_PREMREC|TP_MOVIMENTO|CHAR|3||6406
EME_PREMREC|DT_BASE|DATE|7||6406
EME_PREMREC|CD_CIA_SUSEP|CHAR|5||6406
EME_PREMIT_COBERTURA|IC_TIPO_PREMIT|VARCHAR2|1||69965
EME_PREMIT_COBERTURA|DT_NASCIMENTO|DATE|7||69965
EME_PREMIT_COBERTURA|CD_PROPOSTA|NUMBER|22|20|69965
EME_PREMIT_COBERTURA|NO_MODALIDADE|NUMBER|22|5|69965
EME_PREMIT_COBERTURA|NO_AGENCIA_ANGARIADORA|VARCHAR2|5||69965
EME_PREMIT_COBERTURA|VL_IS|NUMBER|22|38|69965
EME_PREMIT_COBERTURA|NO_CPF_ESTIPULANTE|CHAR|4||69965
EME_PREMIT_COBERTURA|VL_PROLABORE|CHAR|4||69965
EME_PREMIT_COBERTURA|VL_COMISSAO_COSSEGURO|CHAR|4||69965
EME_PREMIT_COBERTURA|VL_COMISSAO_CORRETAGEM|NUMBER|22|38|69965
EME_PREMIT_COBERTURA|VL_IOF|FLOAT|22|126|69965
EME_PREMIT_COBERTURA|VL_CUSTO_APOLICE|NUMBER|22|38|69965
EME_PREMIT_COBERTURA|VL_ADICIONAL_FRAC|CHAR|4||69965
EME_PREMIT_COBERTURA|VL_PREMIO_COSSEGURO_CEDIDO|CHAR|4||69965
EME_PREMIT_COBERTURA|VL_PREMIO_PAGO|FLOAT|22|126|69965
EME_PREMIT_COBERTURA|DT_FIM_VIGENCIA|DATE|7||69965
EME_PREMIT_COBERTURA|DT_INICIO_VIGENCIA|DATE|7||69965
EME_PREMIT_COBERTURA|DT_EMISSAO|DATE|7||69965
EME_PREMIT_COBERTURA|QT_TOMADOR|NUMBER|22|3|69965
EME_PREMIT_COBERTURA|NO_CPF_TOMADOR|VARCHAR2|14||69965
EME_PREMIT_COBERTURA|QT_SEGURADO|NUMBER|22|3|69965
EME_PREMIT_COBERTURA|NO_CPF_SEGURADO|VARCHAR2|14||69965
EME_PREMIT_COBERTURA|DT_PROPOSTA|DATE|7||69965
EME_PREMIT_COBERTURA|NO_PROPOSTA|NUMBER|22|15|69965
EME_PREMIT_COBERTURA|NO_ENDOSSO|NUMBER|22|4|69965
EME_PREMIT_COBERTURA|NO_APOLICE|NUMBER|22|16|69965
EME_PREMIT_COBERTURA|DS_CONTRATAVEL|VARCHAR2|255||69965
EME_PREMIT_COBERTURA|CD_CONTRATAVEL|NUMBER|22|20|69965
EME_PREMIT_COBERTURA|NO_COBERTURA|NUMBER|22|20|69965
EME_PREMIT_COBERTURA|NO_GRUPO_RAMO|VARCHAR2|4||69965
EME_PREMIT_COBERTURA|NO_RAMO|VARCHAR2|4||69965
EME_PREMIT_COBERTURA|SG_UF_RISCO|VARCHAR2|54||69965
EME_PREMIT_COBERTURA|SG_UF_DEPENDENCIA|CHAR|2||69965
EME_PREMIT_COBERTURA|TP_MOVIMENTO|CHAR|4||69965
EME_PREMIT_COBERTURA|DT_BASE|DATE|7||69965
EME_PREMIT_COBERTURA|NO_PROCESSO_SUSEP|VARCHAR2|20||69965
EME_PREMIT_COBERTURA|CD_CIA_SUSEP|VARCHAR2|5||69965
EME_PREMIT_COBERTURA|CD_ENDOSSO_CANC|NUMBER|22|20|69965
EME_PREMIT_COBERTURA|SEQUENCIA|NUMBER|22|15|69965
EME_PREMIT|VL_COMISSAO_CORRETAGEM|NUMBER|22|38|58675
EME_PREMIT|VL_IOF|FLOAT|22|126|58675
EME_PREMIT|VL_CUSTO_APOLICE|NUMBER|22|38|58675
EME_PREMIT|VL_ADICIONAL_FRAC|CHAR|4||58675
EME_PREMIT|VL_PREMIO_COSSEGURO_CEDIDO|CHAR|4||58675
EME_PREMIT|VL_PREMIO_PAGO|FLOAT|22|126|58675
EME_PREMIT|DT_FIM_VIGENCIA|DATE|7||58675
EME_PREMIT|DT_INICIO_VIGENCIA|DATE|7||58675
EME_PREMIT|DT_EMISSAO|DATE|7||58675
EME_PREMIT|QT_TOMADOR|NUMBER|22|3|58675
EME_PREMIT|NO_CPF_TOMADOR|VARCHAR2|14||58675
EME_PREMIT|QT_SEGURADO|NUMBER|22|3|58675
EME_PREMIT|NO_CPF_SEGURADO|VARCHAR2|14||58675
EME_PREMIT|DT_PROPOSTA|DATE|7||58675
EME_PREMIT|NO_PROPOSTA|NUMBER|22|15|58675
EME_PREMIT|NO_ENDOSSO|NUMBER|22|4|58675
EME_PREMIT|NO_APOLICE|NUMBER|22|16|58675
EME_PREMIT|NO_RAMO|VARCHAR2|4||58675
EME_PREMIT|SG_UF_RISCO|VARCHAR2|54||58675
EME_PREMIT|SG_UF_DEPENDENCIA|CHAR|2||58675
EME_PREMIT|TP_MOVIMENTO|CHAR|4||58675
EME_PREMIT|DT_BASE|DATE|7||58675
EME_PREMIT|NO_PROCESSO_SUSEP|VARCHAR2|20||58675
