select t.INDEX_NAME || '|' ||
       t.INDEX_TYPE || '|' ||
	   t.TABLE_NAME || '|' ||
	   t.VISIBILITY || '|' ||
       t.UNIQUENESS || '|' ||
	   t.STATUS
from DBA_INDEXES t
where t.OWNER = '&schema';
&schema: ARISADM
SYS_IL0000110867C00005$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00006$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00007$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00008$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00009$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00010$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00011$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00012$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110867C00013$$|LOB|ARIS_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014034|NORMAL|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00004$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00005$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00006$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00007$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00008$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00009$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00010$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00011$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00012$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110845C00013$$|LOB|ARIS_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_EXTCXNDEF_B|NORMAL|ARIS_EXTCXNDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_EXTCXNDEF_WA|NORMAL|ARIS_EXTCXNDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_EXTCXNDEF_0|FUNCTION-BASED NORMAL|ARIS_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110841C00005$$|LOB|ARIS_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014031|NORMAL|ARIS_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014029|NORMAL|ARIS_CXNDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_CXNDEF_0|FUNCTION-BASED NORMAL|ARIS_CXNDEF|VISIBLE|UNIQUE|VALID
FKI_ARIS_CXNDEF_0|NORMAL|ARIS_CXNDEF|VISIBLE|NONUNIQUE|VALID
FKI_ARIS_CXNDEF_1|NORMAL|ARIS_CXNDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_CXNDEF_WA|NORMAL|ARIS_CXNDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_CXNDEF_B|NORMAL|ARIS_CXNDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110837C00007$$|LOB|ARIS_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0014027|NORMAL|ARIS_COMOBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_COMOBJDEF_0|FUNCTION-BASED NORMAL|ARIS_COMOBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_COMOBJDEF_WA|NORMAL|ARIS_COMOBJDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_COMOBJDEF_B|NORMAL|ARIS_COMOBJDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110833C00005$$|LOB|ARIS_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110829C00007$$|LOB|ARIS_B_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0014025|NORMAL|ARIS_B_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0014021|NORMAL|ARIS_B_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110825C00007$$|LOB|ARIS_B_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_C0014017|NORMAL|ARIS_B_OBJECTSTATS|VISIBLE|UNIQUE|VALID
SYS_IL0000110821C00006$$|LOB|ARIS_B_OBJECTSTATS|VISIBLE|UNIQUE|VALID
SYS_C0014013|NORMAL|ARIS_B_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110817C00008$$|LOB|ARIS_B_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0014009|NORMAL|ARIS_B_MODELSTATS|VISIBLE|UNIQUE|VALID
SYS_IL0000110813C00006$$|LOB|ARIS_B_MODELSTATS|VISIBLE|UNIQUE|VALID
SYS_IL0000110807C00009$$|LOB|ARIS_B_MODEL|VISIBLE|UNIQUE|VALID
SYS_C0014005|NORMAL|ARIS_B_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110807C00008$$|LOB|ARIS_B_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110803C00006$$|LOB|ARIS_B_LANGUAGE|VISIBLE|UNIQUE|VALID
SYS_C0014001|NORMAL|ARIS_B_LANGUAGE|VISIBLE|UNIQUE|VALID
SYS_IL0000110799C00006$$|LOB|ARIS_B_IDPREFIX|VISIBLE|UNIQUE|VALID
SYS_C0013997|NORMAL|ARIS_B_IDPREFIX|VISIBLE|UNIQUE|VALID
SYS_IL0000110795C00007$$|LOB|ARIS_B_FONTSTYLESHEET|VISIBLE|UNIQUE|VALID
SYS_C0013993|NORMAL|ARIS_B_FONTSTYLESHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00005$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00006$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00007$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00008$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00009$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00010$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00011$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00012$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00013$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110773C00014$$|LOB|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013989|NORMAL|ARIS_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00010$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00008$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00005$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00009$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_C0013985|NORMAL|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00006$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00007$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00011$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00012$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00013$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110751C00014$$|LOB|ARIS_B_FI_TEXTDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00010$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00011$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00012$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0013981|NORMAL|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00009$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00005$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00006$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00007$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00008$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00013$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110729C00014$$|LOB|ARIS_B_FI_OBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0013977|NORMAL|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00005$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00006$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00007$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00008$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00009$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00010$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00011$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00012$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00013$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110707C00014$$|LOB|ARIS_B_FI_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00005$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00006$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00007$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00008$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00009$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00010$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00011$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00012$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00013$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110685C00014$$|LOB|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013973|NORMAL|ARIS_B_FI_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00012$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00007$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013969|NORMAL|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00005$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00006$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00013$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00014$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00008$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00009$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00010$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110663C00011$$|LOB|ARIS_B_FI_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013965|NORMAL|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00005$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00006$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00007$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00008$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00009$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00010$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00011$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00012$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00013$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110641C00014$$|LOB|ARIS_B_FI_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110637C00007$$|LOB|ARIS_B_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013961|NORMAL|ARIS_B_EXTCXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110633C00009$$|LOB|ARIS_B_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_C0013957|NORMAL|ARIS_B_CXNDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110629C00007$$|LOB|ARIS_B_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_C0013953|NORMAL|ARIS_B_COMOBJDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000110625C00006$$|LOB|ARIS_B_ARISROOT|VISIBLE|UNIQUE|VALID
SYS_C0013949|NORMAL|ARIS_B_ARISROOT|VISIBLE|UNIQUE|VALID
SYS_C0013945|NORMAL|ARIS_B_AGGRSTATS|VISIBLE|UNIQUE|VALID
SYS_IL0000110621C00006$$|LOB|ARIS_B_AGGRSTATS|VISIBLE|UNIQUE|VALID
SYS_IL0000110617C00006$$|LOB|ARIS_B_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
SYS_C0013941|NORMAL|ARIS_B_ACCESSRIGHT|VISIBLE|UNIQUE|VALID
SYS_IL0000110613C00006$$|LOB|ARIS_B_ACCESSCONFIG|VISIBLE|UNIQUE|VALID
SYS_C0013937|NORMAL|ARIS_B_ACCESSCONFIG|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_USERBASE_AR|NORMAL|ARIS_A_USERBASE|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_USERBASE_0|NORMAL|ARIS_A_USERBASE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110593C00009$$|LOB|ARIS_A_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013925|NORMAL|ARIS_A_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013919|NORMAL|ARIS_A_TEXTDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_TEXTDEF_0|NORMAL|ARIS_A_TEXTDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_TEXTDEF_AR|NORMAL|ARIS_A_TEXTDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110589C00009$$|LOB|ARIS_A_TEXTDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_OBJECTSTATS_AR|NORMAL|ARIS_A_OBJECTSTATS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110585C00008$$|LOB|ARIS_A_OBJECTSTATS|VISIBLE|UNIQUE|VALID
SYS_C0013913|NORMAL|ARIS_A_OBJECTSTATS|VISIBLE|UNIQUE|VALID
SYS_C0013907|NORMAL|ARIS_A_OBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_OBJDEF_0|NORMAL|ARIS_A_OBJDEF|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_OBJDEF_AR|NORMAL|ARIS_A_OBJDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110581C00010$$|LOB|ARIS_A_OBJDEF|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_MODELSTATS_AR|NORMAL|ARIS_A_MODELSTATS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110577C00008$$|LOB|ARIS_A_MODELSTATS|VISIBLE|UNIQUE|VALID
SYS_C0013901|NORMAL|ARIS_A_MODELSTATS|VISIBLE|UNIQUE|VALID
SYS_C0013895|NORMAL|ARIS_A_MODEL|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_MODEL_0|NORMAL|ARIS_A_MODEL|VISIBLE|NONUNIQUE|VALID
IDX_ARIS_A_MODEL_AR|NORMAL|ARIS_A_MODEL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110571C00010$$|LOB|ARIS_A_MODEL|VISIBLE|UNIQUE|VALID
SYS_IL0000110571C00011$$|LOB|ARIS_A_MODEL|VISIBLE|UNIQUE|VALID
SYS_C0013889|NORMAL|ARIS_A_LANGUAGE|VISIBLE|UNIQUE|VALID
IDX_ARIS_A_LANGUAGE_AR|NORMAL|ARIS_A_LANGUAGE|VISIBLE|NONUNIQUE|VALID
SYS_IL0000110567C00008$$|LOB|ARIS_A_LANGUAGE|VISIBLE|UNIQUE|VALID
COMMENT_UA_IDX|NORMAL|ECP_COMMENTS|VISIBLE|NONUNIQUE|VALID
COMMENT_PKEY|NORMAL|ECP_COMMENTS|VISIBLE|UNIQUE|VALID
COMMENT_ACTIVITYID_IDX|NORMAL|ECP_COMMENTS|VISIBLE|NONUNIQUE|VALID
BG_SKILLS_BGITEM_ID_KEY|NORMAL|ECP_BACKGROUND_SKILLS|VISIBLE|UNIQUE|VALID
ECP_BACKGROUND_SKILLS_PKEY|NORMAL|ECP_BACKGROUND_SKILLS|VISIBLE|UNIQUE|VALID
BG_INTERESTS_BGITEM_ID_KEY|NORMAL|ECP_BACKGROUND_INTERESTS|VISIBLE|UNIQUE|VALID
ECP_BACKGROUND_INTERESTS_PKEY|NORMAL|ECP_BACKGROUND_INTERESTS|VISIBLE|UNIQUE|VAL
BG_HONORS_BGITEM_ID_KEY|NORMAL|ECP_BACKGROUND_HONORS|VISIBLE|UNIQUE|VALID
ECP_BACKGROUND_HONORS_PKEY|NORMAL|ECP_BACKGROUND_HONORS|VISIBLE|UNIQUE|VALID
BG_AFFILIATIONS_GITEM_ID_KEY|NORMAL|ECP_BACKGROUND_AFFILIATIONS|VISIBLE|UNIQUE|V
ECP_BG_AFFILIATIONS_PKEY|NORMAL|ECP_BACKGROUND_AFFILIATIONS|VISIBLE|UNIQUE|VALID
ECP_BACKGROUNDITEM_PKEY|NORMAL|ECP_BACKGROUNDITEM|VISIBLE|UNIQUE|VALID
ECP_BACKGROUND_PKEY|NORMAL|ECP_BACKGROUND|VISIBLE|UNIQUE|VALID
ECP_APPDATAVALUE_PKEY|NORMAL|ECP_APPDATAVALUE|VISIBLE|UNIQUE|VALID
SYS_IL0000108432C00004$$|LOB|ECP_APPDATAVALUE|VISIBLE|UNIQUE|VALID
ECP_APPDATA_PKEY|NORMAL|ECP_APPDATA|VISIBLE|UNIQUE|VALID
ECP_ANNOUNCEMENT_ACTIVITYID|NORMAL|ECP_ANNOUNCEMENT|VISIBLE|UNIQUE|VALID
ECP_ANNOUNCEMENT_PKEY|NORMAL|ECP_ANNOUNCEMENT|VISIBLE|UNIQUE|VALID
ECP_ACTIVITY_PKEY|NORMAL|ECP_ACTIVITY|VISIBLE|UNIQUE|VALID
SYS_IL0000108547C00006$$|LOB|ECP_ACTIVITY|VISIBLE|UNIQUE|VALID
ACTIVITY_STREAMSCOPEID_IDX|NORMAL|ECP_ACTIVITY|VISIBLE|NONUNIQUE|VALID
ACTIVITY_APTP_PSTTM_STRMSC_IDX|NORMAL|ECP_ACTIVITY|VISIBLE|NONUNIQUE|VALID
ACTIVITY_ATYPE_STRMSCPID_IDX|NORMAL|ECP_ACTIVITY|VISIBLE|NONUNIQUE|VALID
ACTIVITY_ATYPE_PSTTM_STRSC_IDX|NORMAL|ECP_ACTIVITY|VISIBLE|NONUNIQUE|VALID
ACTIVITY_ATYPE_AID_LNSHRES_IDX|NORMAL|ECP_ACTIVITY|VISIBLE|NONUNIQUE|VALID
SYS_C0012973|NORMAL|COP_PROPERTIES|VISIBLE|UNIQUE|VALID
IDX_COP_MODSETS_B|NORMAL|COP_MODSETS|VISIBLE|NONUNIQUE|VALID
IDX_COP_MODSETS_WA|NORMAL|COP_MODSETS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108808C00005$$|LOB|COP_MODSETS|VISIBLE|UNIQUE|VALID
SYS_C0012971|NORMAL|COP_MODSETS|VISIBLE|UNIQUE|VALID
SYS_C0012968|NORMAL|COP_MODSETREL|VISIBLE|UNIQUE|VALID
IDX_COP_MODSETREL_WA|NORMAL|COP_MODSETREL|VISIBLE|NONUNIQUE|VALID
IDX_COP_MODSETREL_B|NORMAL|COP_MODSETREL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108804C00005$$|LOB|COP_MODSETREL|VISIBLE|UNIQUE|VALID
IDX_COP_FILEBUNDLESTAGING_B|NORMAL|COP_FILEBUNDLESTAGING|VISIBLE|NONUNIQUE|VALID
IDX_COP_FILEBUNDLESTAGING_WA|NORMAL|COP_FILEBUNDLESTAGING|VISIBLE|NONUNIQUE|VALI
SYS_IL0000108800C00005$$|LOB|COP_FILEBUNDLESTAGING|VISIBLE|UNIQUE|VALID
SYS_C0012965|NORMAL|COP_FILEBUNDLESTAGING|VISIBLE|UNIQUE|VALID
IDX_COP_DELTACONFIGSETS_B|NORMAL|COP_DELTACONFIGSETS|VISIBLE|NONUNIQUE|VALID
IDX_COP_DELTACONFIGSETS_WA|NORMAL|COP_DELTACONFIGSETS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108796C00005$$|LOB|COP_DELTACONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_C0012962|NORMAL|COP_DELTACONFIGSETS|VISIBLE|UNIQUE|VALID
IDX_COP_DELTACFGSETORIGINS_B|NORMAL|COP_DELTACFGSETORIGINS|VISIBLE|NONUNIQUE|VAL
IDX_COP_DELTACFGSETORIGINS_WA|NORMAL|COP_DELTACFGSETORIGINS|VISIBLE|NONUNIQUE|VA
SYS_IL0000108792C00005$$|LOB|COP_DELTACFGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_C0012959|NORMAL|COP_DELTACFGSETORIGINS|VISIBLE|UNIQUE|VALID
IDX_COP_CSSPROPS_B|NORMAL|COP_CSSPROPS|VISIBLE|NONUNIQUE|VALID
IDX_COP_CSSPROPS_WA|NORMAL|COP_CSSPROPS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108788C00005$$|LOB|COP_CSSPROPS|VISIBLE|UNIQUE|VALID
SYS_C0012956|NORMAL|COP_CSSPROPS|VISIBLE|UNIQUE|VALID
IDX_COP_CONFIGSETS_B|NORMAL|COP_CONFIGSETS|VISIBLE|NONUNIQUE|VALID
IDX_COP_CONFIGSETS_WA|NORMAL|COP_CONFIGSETS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108784C00005$$|LOB|COP_CONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_C0012953|NORMAL|COP_CONFIGSETS|VISIBLE|UNIQUE|VALID
IDX_COP_CONFIGSETORIGINS_B|NORMAL|COP_CONFIGSETORIGINS|VISIBLE|NONUNIQUE|VALID
IDX_COP_CONFIGSETORIGINS_WA|NORMAL|COP_CONFIGSETORIGINS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108780C00005$$|LOB|COP_CONFIGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_C0012949|NORMAL|COP_CONFIGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_IL0000108776C00006$$|LOB|COP_B_MODSETS|VISIBLE|UNIQUE|VALID
SYS_C0012945|NORMAL|COP_B_MODSETS|VISIBLE|UNIQUE|VALID
SYS_IL0000108771C00006$$|LOB|COP_B_MODSETREL|VISIBLE|UNIQUE|VALID
SYS_C0012939|NORMAL|COP_B_MODSETREL|VISIBLE|UNIQUE|VALID
SYS_IL0000108767C00006$$|LOB|COP_B_FILEBUNDLESTAGING|VISIBLE|UNIQUE|VALID
SYS_C0012935|NORMAL|COP_B_FILEBUNDLESTAGING|VISIBLE|UNIQUE|VALID
SYS_IL0000108763C00006$$|LOB|COP_B_DELTACONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_C0012931|NORMAL|COP_B_DELTACONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_IL0000108759C00006$$|LOB|COP_B_DELTACFGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_C0012927|NORMAL|COP_B_DELTACFGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_IL0000108755C00006$$|LOB|COP_B_CSSPROPS|VISIBLE|UNIQUE|VALID
SYS_C0012923|NORMAL|COP_B_CSSPROPS|VISIBLE|UNIQUE|VALID
SYS_IL0000108750C00006$$|LOB|COP_B_CONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_C0012919|NORMAL|COP_B_CONFIGSETS|VISIBLE|UNIQUE|VALID
SYS_IL0000108746C00006$$|LOB|COP_B_CONFIGSETORIGINS|VISIBLE|UNIQUE|VALID
SYS_C0012915|NORMAL|COP_B_CONFIGSETORIGINS|VISIBLE|UNIQUE|VALID
IDX_COP_A_MODSETS_AR|NORMAL|COP_A_MODSETS|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108742C00008$$|LOB|COP_A_MODSETS|VISIBLE|UNIQUE|VALID
SYS_C0012909|NORMAL|COP_A_MODSETS|VISIBLE|UNIQUE|VALID
IDX_COP_A_MODSETREL_AR|NORMAL|COP_A_MODSETREL|VISIBLE|NONUNIQUE|VALID
SYS_IL0000108738C00008$$|LOB|COP_A_MODSETREL|VISIBLE|UNIQUE|VALID
SYS_C0012901|NORMAL|COP_A_MODSETREL|VISIBLE|UNIQUE|VALID
IDX_COP_A_FILEBUNDLESTAGING_AR|NORMAL|COP_A_FILEBUNDLESTAGING|VISIBLE|NONUNIQUE|
